종목코드,재무제표종류,유동자산_2023,유동자산_2022,유동자산_2021,유동부채_2023,유동부채_2022,유동부채_2021,부채총계_2023,부채총계_2022,부채총계_2021,자본총계_2023,자본총계_2022,자본총계_2021,매출액_2023,매출액_2022,매출액_2021,영업이익_2023,영업이익_2022,영업이익_2021,당기순이익_2023,당기순이익_2022,당기순이익_2021
104540,CFS,115465868511.0,114222645371.0,84893480705.0,93408421349.0,66231301988.0,22176462457.0,101006385110.0,96562492166.0,62268239005.0,86121178399.0,75254415256.0,56634887007.0,92046040615.0,63908978499.0,44629700360.0,7052267458.0,5845001049.0,3778545248.0,5134788012.0,2651185656.0,763944031.0
104620,CFS,52295278000.0,37598418716.0,36992794174.0,64400465448.0,60124782535.0,43657382900.0,64990569262.0,60317235911.0,44448585232.0,40289799862.0,32682264283.0,43505018599.0,98612582467.0,22004644714.0,2928455618.0,6616430893.0,-20911540681.0,-14717001105.0,5694821504.0,-24316354657.0,-10105010390.0
104830,CFS,133049048177.0,246955278704.0,137372514280.0,47541951867.0,136389983817.0,68771025257.0,49969021497.0,137651227352.0,70656710261.0,448262198627.0,445366959345.0,392274633324.0,391674584740.0,581258025083.0,310729301325.0,24689972889.0,88797905994.0,50511405163.0,13844926017.0,57731833051.0,52797680988.0
105330,CFS,64850370981.0,54242228215.0,65569820996.0,22419464690.0,47207545846.0,63453857440.0,26714947169.0,64346370697.0,97577500887.0,125108652407.0,78465943776.0,57858150931.0,95369711653.0,99581713544.0,71831826399.0,5220758004.0,15288528632.0,7720856379.0,2052430873.0,18066710742.0,1019976892.0
105550,CFS,38970647619.0,33472559069.0,61848043905.0,45086156659.0,42584217572.0,53083868193.0,48168048296.0,46068274799.0,56693453246.0,56134877719.0,68097309760.0,60181250330.0,37040201905.0,36001329061.0,39640750370.0,-4835961140.0,-2047021565.0,6436167948.0,-21329840306.0,-5417374181.0,-10045030308.0
105740,CFS,99391160563.0,88877012754.0,71470189568.0,51683540603.0,54402157842.0,29700498063.0,58505568027.0,60125460630.0,54486530619.0,132885926579.0,112732121791.0,98938529259.0,111449391562.0,109938203104.0,85547048248.0,11788299787.0,11418619280.0,8356072352.0,11552198451.0,5845398783.0,8998352676.0
105760,CFS,40995204682.0,42733356620.0,38963888851.0,17473051236.0,18978869540.0,25059075409.0,21688130032.0,31521357175.0,36088334994.0,40145417672.0,32369661156.0,17031103781.0,79284386397.0,91488384999.0,91496346476.0,8430180763.0,11992232752.0,9436568051.0,7530047880.0,6967992579.0,8609153489.0
106080,CFS,15912641388.0,15632138082.0,13615425441.0,9586701734.0,2539295368.0,5880484332.0,10655624955.0,3017222604.0,6905069541.0,11935929330.0,15602913553.0,9938122604.0,4994194351.0,16828216399.0,4269512680.0,-3681648939.0,681911680.0,-3001486828.0,-11288617056.0,789574954.0,-8754924512.0
106190,CFS,56571250510.0,52040400443.0,40488432432.0,22785320219.0,31738264181.0,22702926972.0,28063663960.0,32263083649.0,29051927692.0,106994353345.0,99938902322.0,93884933755.0,76772140714.0,102947209339.0,73287282221.0,10088910954.0,4927317429.0,-412023756.0,8076496177.0,5872932393.0,-1225400562.0
106240,CFS,43129375200.0,48115617268.0,196746668045.0,36805571294.0,34990121674.0,103110254566.0,68116579366.0,59311362190.0,175582041924.0,102868554431.0,104241532461.0,159690075014.0,59576122521.0,51459059482.0,50358674682.0,1247614307.0,724352897.0,2838703632.0,-6007477378.0,251398664399.0,53547268427.0
107600,CFS,50923148526.0,69588385849.0,13507038742.0,19165912509.0,10979617321.0,6707864679.0,35527916081.0,26447013598.0,9239494801.0,63069932435.0,63145228920.0,14646397536.0,45990061261.0,48126170903.0,33388663651.0,-4902529763.0,10199488063.0,5540032480.0,-1174895745.0,7701034860.0,4422891976.0
107640,CFS,42477531188.0,49304117876.0,44584370168.0,64618760102.0,58198890436.0,59977668780.0,109107248013.0,89163100435.0,75341330355.0,13495605278.0,28300405108.0,18008261252.0,121551317604.0,88517278283.0,89564029580.0,-12672781604.0,-13924873767.0,1688714197.0,-18648295992.0,-20264027789.0,-1858831247.0
108230,CFS,592591579833.0,289189548007.0,230966640445.0,362415721126.0,130264096823.0,77585626878.0,385026554042.0,148533080500.0,82995688040.0,392680649063.0,329638722756.0,320398236011.0,601655992697.0,344978629562.0,164876776741.0,68950679380.0,20844214093.0,-88639251010.0,48145459802.0,5968779137.0,-106288778237.0
108380,CFS,152193846769.0,127196709298.0,114662747994.0,70905912984.0,41386238914.0,32079870118.0,72272462333.0,42643345113.0,33313327791.0,225677809604.0,218469177704.0,226690062095.0,154347176318.0,130396027254.0,136604762213.0,3734425846.0,-9885634582.0,7259306665.0,8378787832.0,-7496350570.0,8836987665.0
108490,CFS,81163877545.0,90710133440.0,50051550296.0,18766996278.0,16469367459.0,9093308071.0,19154455762.0,38136875373.0,9916796980.0,95840881737.0,84657805401.0,70210408851.0,29127949488.0,25856449323.0,22358193241.0,-5298796747.0,-2160534050.0,-928967630.0,-1299719460.0,-224151043.0,728852501.0
108860,CFS,123610574610.0,47671620907.0,53539901807.0,17195015950.0,19004025269.0,24590010736.0,24271465951.0,35105427917.0,42393229778.0,168519458520.0,72401013822.0,56012390731.0,53011546842.0,50869207977.0,48578321915.0,4086696337.0,5154506648.0,5594283545.0,-125084596.0,7888821991.0,4810732485.0
109080,CFS,42720819718.0,44130698983.0,39468742779.0,5270407191.0,4993948324.0,4955870126.0,5646715433.0,5665399859.0,5515160581.0,52430677657.0,51091414369.0,44732105514.0,21994615123.0,28704721599.0,24166396128.0,831109475.0,7735860693.0,4243688108.0,2307328888.0,7392987805.0,5796982374.0
109610,CFS,233248848982.0,227788007302.0,207966095811.0,183883202904.0,200548884045.0,167550091404.0,230686364567.0,229220220205.0,204702063885.0,195741981913.0,189204563855.0,182714984631.0,553670148803.0,537202459035.0,424097800251.0,13557446896.0,14015573975.0,14110179718.0,-9536409950.0,8047906301.0,9018442236.0
109670,CFS,82385023600.0,76284833088.0,79087138271.0,40556256347.0,40956572791.0,48805524616.0,44907447190.0,44832841776.0,51865898353.0,53661979954.0,49910248932.0,43645979031.0,152290472951.0,185575942387.0,174681034953.0,780412614.0,13172869197.0,12669210848.0,-4245995655.0,8888049664.0,10962264295.0
109740,CFS,82365200945.0,99678111812.0,105727570101.0,19915657744.0,44243752921.0,29462249249.0,21340056984.0,46773467226.0,32994123304.0,149529570101.0,147055252631.0,158091770034.0,71500309073.0,48231988775.0,49791112178.0,-9707377173.0,-13124132223.0,-6460371783.0,3575821124.0,-9618652931.0,-3966279304.0
109820,CFS,19404565894.0,21279575701.0,21112639467.0,4519236240.0,5006383357.0,5343442713.0,8205695292.0,7716614588.0,7211197184.0,23148242027.0,24185697216.0,32320896824.0,9814502688.0,11214478726.0,12106152777.0,-2548038790.0,-1522926015.0,-1225046037.0,-894937562.0,-8111332377.0,-987676789.0
109860,CFS,74932809190.0,77966640435.0,50457638897.0,10503812642.0,19407529458.0,14422113977.0,11406005582.0,23589132617.0,20745025039.0,150584456845.0,153590621583.0,141812283198.0,110445489877.0,111439113384.0,69383015106.0,12368057822.0,13932278391.0,1995504694.0,318836223.0,14029922792.0,15065863977.0
109960,CFS,20231526331.0,107987910489.0,112237991697.0,27310074124.0,12004886286.0,3115136681.0,29292206444.0,13955799426.0,4501911211.0,287264870277.0,207474192679.0,222240192375.0,16006600520.0,9597995160.0,8416313292.0,188594164.0,-930460042.0,-2579442554.0,4171316164.0,2430508954.0,2647323868.0
110020,CFS,7766689019.0,4756101715.0,16157878539.0,11212759049.0,7947088453.0,13979220162.0,11484009185.0,8358976609.0,14021559666.0,6219660916.0,9565426482.0,10795655811.0,15680552055.0,7794175890.0,3214363898.0,-1244871755.0,-3135915724.0,-3029817431.0,-6439821104.0,-3113030365.0,-2108187585.0
110790,CFS,271308843409.0,240409109955.0,259595338262.0,179270750830.0,176428869334.0,119419902165.0,318694811959.0,285281050632.0,120322446278.0,371336241438.0,315960902762.0,305977822482.0,367042824810.0,380916686435.0,375939070154.0,46109132297.0,78487509910.0,87103244505.0,23232945009.0,26362620669.0,68131426551.0
110990,CFS,168030064732.0,200308838931.0,270936967626.0,24624679312.0,76191158845.0,150144208626.0,25724443546.0,77060507770.0,150844204532.0,186126703465.0,177781960437.0,168250476995.0,107061292801.0,132874920170.0,76092185278.0,8644231654.0,5534308739.0,-5895216999.0,13163567178.0,9269367569.0,-1456401469.0
111710,CFS,58174904894.0,59190668951.0,45816572889.0,2303567007.0,4272988938.0,4400269903.0,13348928568.0,14162953451.0,15107995998.0,179722931969.0,168517073106.0,151874774976.0,24670582732.0,30435802726.0,25893224088.0,11794142261.0,17721459369.0,13828657220.0,17655540121.0,20643476480.0,13736701601.0
112040,CFS,421994164740.0,405362214973.0,399201209864.0,889482394092.0,722669210953.0,355036031436.0,1016961075732.0,895502859674.0,383599172258.0,400778285482.0,534328321556.0,643700927035.0,605252428314.0,463491566220.0,334983131724.0,-110440776864.0,-84938285329.0,97350931326.0,-206682445625.0,-185755765680.0,308090969487.0
112290,CFS,47462576744.0,50572503670.0,18187648333.0,41643397532.0,35566496579.0,39106370451.0,59082674475.0,48541169392.0,53998065560.0,60485923405.0,67546944291.0,27713363908.0,62271679259.0,82350140227.0,66430133756.0,-7826006885.0,5314562193.0,2236050235.0,-6051969111.0,4164612028.0,-813866771.0
113810,CFS,39618574616.0,33360169570.0,41150676144.0,33073670679.0,33131277995.0,35239849956.0,43032452088.0,39233107673.0,47831516393.0,17659503395.0,16289671973.0,16903703764.0,86034323901.0,64951916649.0,64847839848.0,2994699131.0,217718512.0,2694198778.0,2962835703.0,-2100083007.0,3761931990.0
114190,CFS,121019624897.0,47413444640.0,31351053153.0,108055058298.0,43851138091.0,11615852912.0,129008631526.0,52121351305.0,12944572211.0,42520244089.0,32317888559.0,28593603474.0,139211241785.0,71379940397.0,44163151085.0,6927849462.0,2618432436.0,1916422292.0,5262049560.0,3456098463.0,5795693948.0
114450,CFS,21712228319.0,26443405641.0,26892374686.0,7393532542.0,9436509646.0,15241565588.0,7874427156.0,9792757954.0,15678907355.0,35954000899.0,52638974575.0,56298331801.0,22369480277.0,36504906975.0,25337689222.0,-4643025625.0,-3958046716.0,-4648268142.0,-16357737235.0,-3525567796.0,-3135871535.0
114630,CFS,81293212527.0,83362569812.0,83535332213.0,25352537723.0,24678819324.0,38226923830.0,26331952555.0,25097659532.0,38295297352.0,101754387709.0,86747182279.0,76564628245.0,78051382009.0,97046339631.0,66957794021.0,5472293412.0,7478790709.0,5839153000.0,7637406631.0,3706974726.0,4721920089.0
114810,CFS,72240554870.0,99779371310.0,58214012507.0,44306012166.0,70826461348.0,93029026673.0,69020318711.0,76552162587.0,98042189744.0,151877715855.0,150815226841.0,81222496695.0,123932727886.0,163912364523.0,163667400665.0,8216796871.0,36072901461.0,38460899939.0,2131749985.0,28291077995.0,27603596494.0
114840,CFS,65766739122.0,48152686221.0,49256710634.0,10674981583.0,12124450880.0,10787344222.0,20838610964.0,22129450880.0,11441955204.0,68994279177.0,50204175100.0,41532632651.0,148685912955.0,85335168954.0,71618219782.0,23996195140.0,9508401029.0,5599387454.0,19997096910.0,7639365495.0,3644727400.0
115160,CFS,371324868534.0,470767510028.0,542153033857.0,357458343558.0,441351704349.0,405242669395.0,584535876183.0,685054658593.0,592866788304.0,247901935452.0,322512169690.0,377346890746.0,652633704041.0,689475252984.0,643887901732.0,11209323507.0,-5263657510.0,-50272259520.0,-78416381505.0,-51083132051.0,-40934434347.0
115180,CFS,44387750152.0,34232063550.0,53882589803.0,2327928085.0,2952240920.0,2763023829.0,2612112693.0,3275403934.0,3545267802.0,47148846791.0,35136260479.0,54076235065.0,9031807070.0,8468552823.0,4885914304.0,-23213207544.0,-27474716001.0,-24242893650.0,-22248991298.0,-27118103413.0,-23680819850.0
115310,CFS,84680343145.0,77316335053.0,77118831020.0,8154232383.0,7739289372.0,2756586585.0,8547712928.0,8182771339.0,3443273222.0,106242177052.0,102021182204.0,95629358957.0,22791114590.0,20905709137.0,19485736337.0,7757251226.0,6859257458.0,6370597284.0,7157275748.0,6010939147.0,5705506262.0
115440,CFS,89984859755.0,81670935484.0,77821790128.0,41930170090.0,50904802764.0,36145150214.0,46189226647.0,52458125239.0,36304570247.0,76375473694.0,59629389908.0,61695063212.0,119069644043.0,62265973516.0,60410288476.0,8480464711.0,-6948319778.0,2367343254.0,5693282759.0,-9750878724.0,1929923408.0
115450,CFS,49824757382.0,80011653445.0,113252822464.0,26790663522.0,58627728110.0,56716797449.0,29275990847.0,59527711982.0,59671893469.0,171518861900.0,128115546300.0,130039316737.0,53749062575.0,42402741736.0,43586410995.0,-8700260456.0,-7506563227.0,-11086954548.0,-3079320239.0,-12104142578.0,-17764300601.0
115480,CFS,34426160111.0,31235168004.0,53591265993.0,27504214343.0,10831387941.0,16403796327.0,31429449500.0,29151113848.0,23821574751.0,54221024253.0,59260795243.0,49019382464.0,41803052141.0,46957359252.0,35402267064.0,4940532433.0,11117955163.0,7184031902.0,-8135967945.0,9511267417.0,-14141200708.0
115500,CFS,17455839310.0,28582480998.0,23870960119.0,6989378814.0,20501085618.0,9967854730.0,7111166509.0,20761310846.0,12344227335.0,19427365571.0,18281203200.0,20578800329.0,47725941122.0,41688296303.0,39548973022.0,3154888846.0,544992865.0,4163619792.0,2769225118.0,829033742.0,2681799134.0
115530,CFS,24993828729.0,25412199268.0,14093506421.0,20147527829.0,23200747537.0,10896190552.0,22752666764.0,23302078207.0,13090004611.0,11291653224.0,11608188300.0,9898659023.0,36261410433.0,43042658055.0,31621537030.0,961055940.0,1382532301.0,-140540518.0,391812326.0,1737035104.0,-1085297433.0
115570,CFS,41235300349.0,50536919298.0,54088740170.0,27869782396.0,36701995545.0,47631057037.0,29732349883.0,38178853072.0,49178404059.0,63143560677.0,77868107538.0,71218050069.0,70700646378.0,104072501016.0,84992037898.0,-3406826203.0,3963756222.0,-3751488732.0,-14742876603.0,6537004317.0,6958283171.0
115610,CFS,19051986852.0,14035322004.0,9627527366.0,14652222905.0,4693334908.0,2925525891.0,16053358968.0,6059888333.0,3011492730.0,6283354595.0,10512001477.0,8583549315.0,16100183610.0,21917076908.0,21320668621.0,-2313092777.0,1551363628.0,560614984.0,-4610901786.0,1806425437.0,882717282.0
117670,CFS,23173370370.0,31397500422.0,45843403843.0,18230371060.0,34458973266.0,55060300140.0,23060264322.0,37427967447.0,66268642324.0,34716692225.0,50487295681.0,82132677923.0,79873110316.0,89824586672.0,74448361724.0,-2778151380.0,-3226870797.0,-5004237081.0,-23028082927.0,-51180836997.0,-13853743760.0
117730,CFS,87879494510.0,44288672739.0,34627617249.0,93220763052.0,43054800623.0,48917469687.0,102291002029.0,63376349954.0,61016093382.0,30701563778.0,24138507842.0,24776611499.0,66716568313.0,56729389196.0,44123037871.0,-8210044979.0,-2339634861.0,-6569915231.0,-49702180376.0,-1312960041.0,-11253198144.0
118990,CFS,269815654925.0,268764237950.0,207899829679.0,207860857980.0,174975168214.0,161330495175.0,325748740135.0,331584711563.0,319736288359.0,205401625205.0,176073850532.0,133232115343.0,531030803840.0,568500868925.0,436702260922.0,53191037304.0,58815201894.0,35319058856.0,31609201449.0,38499185399.0,11558803584.0
119500,CFS,24155461129.0,24022537749.0,20001944710.0,14699243096.0,15293832938.0,13071371312.0,16325734700.0,18904485655.0,17449155648.0,49221639572.0,48240799931.0,47026010325.0,71095183868.0,69599538303.0,62089298680.0,2143509737.0,2017778037.0,2108558142.0,1909472645.0,1726543563.0,2012075543.0
119610,CFS,159651694377.0,136488014986.0,125536498588.0,79226274675.0,75025490395.0,41214813965.0,91005204245.0,79998826350.0,57312125851.0,187757903838.0,179306370057.0,173180035949.0,121842779445.0,117822392382.0,107534829800.0,18315172070.0,24173707659.0,22640919915.0,13785558092.0,18622225721.0,14720312288.0
119830,CFS,121599018468.0,105162768379.0,68228047669.0,63016977992.0,27763308931.0,25755530865.0,73153968454.0,37305846762.0,39808349597.0,147468841448.0,141710240241.0,108332640712.0,83264313856.0,76653831108.0,64741204760.0,-7176006243.0,717822628.0,3196386781.0,-10538172914.0,21662247063.0,-8132390799.0
119850,CFS,109354769625.0,103198206348.0,109860369553.0,63946773404.0,53488053804.0,49775383381.0,64280333511.0,53726055513.0,50090772049.0,122812034554.0,117038808123.0,115298793435.0,166417408343.0,148546394356.0,122487908387.0,11022900658.0,6093453058.0,6912099456.0,11704975205.0,25993510083.0,3755776680.0
120240,CFS,89488914269.0,74362558735.0,71304992566.0,22721582843.0,23139515774.0,23914030489.0,29707151148.0,27165323583.0,27907714938.0,166621380350.0,146634090203.0,135063064252.0,93282650935.0,96607882674.0,88928805830.0,10995939901.0,11592433055.0,7898935273.0,12959127696.0,13742269137.0,8445026040.0
121440,CFS,144453432380.0,146047574957.0,126109076177.0,152987209502.0,138243291520.0,206206721368.0,324104225967.0,323534142558.0,338057963739.0,712627637950.0,685290151767.0,601359597644.0,427096092866.0,488754684014.0,417687053096.0,53112519604.0,94445934139.0,73192953769.0,37647583403.0,88010331449.0,135856900525.0
121600,CFS,332260551629.0,163349612569.0,83060564366.0,18434810362.0,12045975919.0,15769708255.0,190539608600.0,14866317449.0,21428792651.0,239501924329.0,198894647651.0,99819922203.0,83170197743.0,79912146327.0,61068879919.0,11892080207.0,16822813569.0,5721638898.0,16774215500.0,19180163937.0,7429567940.0
121800,CFS,69719396865.0,113980927017.0,250995078966.0,77009156562.0,116840220209.0,182346167915.0,79849263095.0,182000583531.0,308945959319.0,568760444017.0,591461649625.0,672884174362.0,10016939696.0,15845457360.0,17686241397.0,-9887229423.0,-2711623825.0,772428692.0,-25906500192.0,-161741414629.0,232275437555.0
121850,CFS,14517064636.0,23856232844.0,8241551826.0,14174942415.0,16635748259.0,10596621849.0,18657395207.0,21364739471.0,21892163620.0,14993787311.0,19151870983.0,4511608538.0,16392594426.0,9702666379.0,16187125981.0,-4103033489.0,-7209998290.0,-9411009382.0,-4436056343.0,-8978718383.0,-13361589070.0
121890,CFS,9704533155.0,8328713699.0,10044195106.0,2513751407.0,3870134579.0,6057677933.0,2592383039.0,3961945828.0,6259247545.0,12018690353.0,9376584564.0,7970952983.0,21295259282.0,22496607372.0,21417406015.0,1026101676.0,-730035431.0,1670521438.0,2637243723.0,-602631970.0,2408783097.0
122310,CFS,69046814897.0,68446611149.0,71869523344.0,22677072516.0,17472828834.0,19473045803.0,28736501348.0,18234660297.0,20555081244.0,95533182650.0,87963466279.0,78816903829.0,97897440573.0,82604106563.0,74290405220.0,12757041199.0,14917969338.0,14967736890.0,12356204108.0,13900299511.0,14322855375.0
122350,CFS,217796240392.0,208650641955.0,199335962899.0,293368283762.0,237762074254.0,254190467076.0,423885237583.0,358365135607.0,371148837051.0,171181121739.0,120615902444.0,150238872142.0,537441450272.0,524145243101.0,504511907918.0,7809072777.0,11468310897.0,-4147554896.0,8267468161.0,-27607667576.0,-12068121648.0
122450,CFS,424687818927.0,219755802714.0,209721520159.0,526871917290.0,199906052113.0,171558685866.0,687350256221.0,539460450623.0,513683381256.0,350243370412.0,339606522733.0,323669722449.0,403052353616.0,326266098023.0,288948790879.0,62019517372.0,78631717079.0,74114719791.0,26600421613.0,37918026479.0,64130826116.0
122640,CFS,80258031219.0,44521301572.0,68652792272.0,99846605789.0,71928317143.0,83442109571.0,132180150057.0,107751529517.0,129924791908.0,77420595585.0,81988801271.0,85058907118.0,79808251218.0,75993760726.0,72405194962.0,-411044492.0,-16881819932.0,-11102089873.0,-28720010401.0,-5229521023.0,-21632449542.0
122690,CFS,554901875556.0,487421129517.0,398906908440.0,701193185299.0,648473281266.0,596994582092.0,985539423108.0,834665770110.0,729528210734.0,260623799479.0,212512005922.0,181980933503.0,2451930583574.0,2093667836219.0,1761584870866.0,73758587434.0,46358890455.0,21649870870.0,38345370639.0,23455126326.0,6046442820.0
122870,CFS,341155416879.0,311016637294.0,239933810655.0,141893103401.0,143804432005.0,100109078066.0,157044777911.0,186584445794.0,138720463804.0,585158756834.0,526288054590.0,482763052260.0,569195078742.0,391174512956.0,321636184178.0,86932081062.0,46639449138.0,47008181050.0,76984258248.0,46774637912.0,22861681902.0
122990,CFS,176377968706.0,192515687879.0,196190041089.0,45436058028.0,56182096954.0,59730083378.0,49225130442.0,58899982365.0,61667449622.0,347900656510.0,342485792806.0,365117232708.0,369736286348.0,345885430881.0,370910101924.0,13484696786.0,-12970736720.0,13922153398.0,13209326806.0,-14776424576.0,27035739160.0
123010,CFS,39179406114.0,48667652723.0,28472028038.0,28984694894.0,23573946211.0,10509893394.0,30271026033.0,24768325651.0,17502595012.0,45534706824.0,55180992573.0,27128887871.0,32289441722.0,12009259381.0,8616228599.0,-10123065895.0,-6002443643.0,-3294165138.0,-12225996329.0,-5253368446.0,-4819589536.0
123040,CFS,896481183229.0,757050924942.0,583057908138.0,851836802759.0,747712793011.0,642112203474.0,1095888306426.0,1080294310168.0,961516972287.0,569253200198.0,461907026356.0,346890874846.0,2081763599500.0,1857606402358.0,1521785885237.0,174843700115.0,139119111947.0,51281868214.0,91656537648.0,113026933064.0,20153474442.0
123330,CFS,9447206452.0,15452057137.0,29541354558.0,11698848829.0,14253899319.0,15700015106.0,11870394406.0,14413429809.0,26113477311.0,11531444976.0,15942873615.0,19297227379.0,28069766610.0,31448829338.0,38408413629.0,-4023185937.0,-3173315075.0,-3943884181.0,-4410613010.0,-3340027694.0,-4330612246.0
123410,CFS,241085661531.0,214918450990.0,185632554382.0,191435142441.0,193094440431.0,162361336257.0,237807649313.0,245235117810.0,233507023777.0,177353236697.0,148866537829.0,139966778844.0,679542505142.0,561043636760.0,465656454377.0,33927539705.0,19446713015.0,9492947158.0,30335231231.0,8273445536.0,4785090209.0
123420,CFS,61394837088.0,77615717315.0,126414100234.0,19603592735.0,27115496142.0,17558109882.0,163418705543.0,181811632281.0,25669649127.0,228172745344.0,222323381246.0,165487100325.0,121678519778.0,134045125478.0,105734197125.0,-436034591.0,892993172.0,8478267043.0,4328399509.0,-532578590.0,14172554724.0
123570,CFS,94381424587.0,91881802742.0,93369056088.0,23781104781.0,27515439324.0,31764298861.0,32404935546.0,34389280708.0,42505514700.0,93763769598.0,93833023868.0,92467599326.0,35018281188.0,44211307834.0,35239063687.0,3665773146.0,9327837585.0,9895420067.0,3916975656.0,7333560297.0,26329671951.0
123750,CFS,37650311652.0,33946770400.0,37344508297.0,17308258885.0,14294031802.0,17438929145.0,18188062299.0,14536974594.0,17889897999.0,26469466627.0,27088282043.0,27647794773.0,42402825314.0,51317871455.0,49991547253.0,649776075.0,2086327179.0,4943252151.0,-362890743.0,-706951049.0,4846031663.0
123840,CFS,8174276612.0,12594792839.0,28381233213.0,21396832791.0,22995979994.0,26933713726.0,25920333326.0,23908728874.0,28729671154.0,33745617758.0,37623431158.0,90274316358.0,4821046542.0,6907587085.0,10084902430.0,-10481415137.0,-7955817362.0,-7418350020.0,-23918960603.0,-60734620030.0,-41537466780.0
123860,CFS,102180200976.0,94260982401.0,91355397051.0,55230802918.0,63537800761.0,53740609382.0,58064536546.0,65367957543.0,59176875660.0,53806531286.0,37832326059.0,48352039105.0,71466090073.0,43291922796.0,48382080501.0,4469540613.0,-7015267470.0,7811109135.0,2679677306.0,-13117480721.0,12652396016.0
124500,CFS,562633063301.0,578454964042.0,440495596795.0,481328669084.0,495237726143.0,337920864325.0,492957813642.0,556057237858.0,445789913829.0,284410590885.0,274445276827.0,240927551634.0,2815145201364.0,2621054378127.0,3280884490810.0,30518767988.0,30445407072.0,31538468377.0,-6202603892.0,31183106015.0,-2729009946.0
124560,CFS,262260184156.0,260308609561.0,272728408022.0,171293342120.0,141658635143.0,193770503193.0,190732952585.0,165878868673.0,207698975228.0,224516596882.0,209470779847.0,121734042624.0,770338854461.0,1328207332062.0,939002259674.0,36036019361.0,116585477290.0,79291619959.0,27124922143.0,93716326166.0,63853203335.0
125020,,,,,,,,,,,,,,,,,,,,,,
125210,CFS,85616929612.0,62826692848.0,61522967825.0,85341914519.0,59130862630.0,54162511929.0,103732668713.0,87250893335.0,72266110658.0,68772918855.0,55894422773.0,42028913619.0,147600020643.0,142128437632.0,122067716364.0,12286582302.0,8835373822.0,1764863519.0,13021008448.0,11415403120.0,2684870477.0
125490,,,,,,,,,,,,,,,,,,,,,,
126340,CFS,46717590093.0,55507247261.0,35647645379.0,41438230800.0,44639348007.0,24675541885.0,65748908554.0,72349234047.0,48246822232.0,64263635695.0,60976128349.0,50241110395.0,54964094324.0,70656753558.0,48958076351.0,3036206471.0,9351006048.0,5625405971.0,1976945237.0,11670288452.0,7495331220.0
126600,CFS,262081334883.0,253180273368.0,259475465427.0,92405382526.0,117764418740.0,148913982375.0,133708342036.0,150198660555.0,150630439138.0,436750804142.0,201945072094.0,156133065197.0,285658919446.0,263301590668.0,203453887026.0,17193108658.0,15925460652.0,22268262640.0,-9806448688.0,28879581735.0,793287805.0
126640,CFS,100424047617.0,75683094815.0,73809233877.0,73953924848.0,56698039847.0,52574167317.0,79099695358.0,59731905551.0,56073633325.0,118135945781.0,101647253189.0,97780497273.0,359878250345.0,317941978708.0,254741944167.0,8707274170.0,9295111992.0,5452163152.0,9032825243.0,7077084377.0,4545920073.0
126700,CFS,266098834317.0,223254741570.0,170640530587.0,93313737856.0,84540490431.0,55684885441.0,95353827747.0,86240128170.0,57037017237.0,264897704841.0,223128960934.0,186644779550.0,348281451045.0,197677984273.0,272896325078.0,58796177634.0,25087168126.0,43489448397.0,49741192485.0,24608385751.0,45336177794.0
126730,,,,,,,,,,,,,,,,,,,,,,
126880,CFS,199616309301.0,162383043852.0,128752947850.0,154305081732.0,105883132396.0,84573800042.0,178767911883.0,126312230737.0,96500640014.0,114224682526.0,113160043976.0,107410915220.0,166706283422.0,197104167668.0,131258487411.0,4137698750.0,6927168613.0,1341172623.0,3784089620.0,7389298992.0,3330269737.0
127120,CFS,14486203411.0,18698303670.0,33375258653.0,8923972659.0,10501761747.0,9331930169.0,12479999703.0,15616676885.0,10657054273.0,26277552342.0,27890286716.0,30359927361.0,21948990482.0,16981077512.0,22991546533.0,-4342056425.0,-5147247988.0,-5152362148.0,-5595933744.0,-8077710734.0,-6191213508.0
127710,CFS,170858296773.0,246601067882.0,117741564484.0,290484883968.0,325727060295.0,43506745004.0,384741200319.0,530065854807.0,78968902844.0,168912034018.0,190050857062.0,158354862303.0,93135610392.0,85242477459.0,42841714702.0,-28489053783.0,-1144008257.0,4306674871.0,-23452151830.0,17467316868.0,25366772212.0
127980,CFS,62036513012.0,28226039706.0,28509639116.0,44017896549.0,15641738571.0,12737621880.0,57542716323.0,18742641302.0,20679590655.0,48223115451.0,31253743065.0,27521584358.0,69222343617.0,64370929731.0,66058951375.0,4317041782.0,4116471652.0,4702073115.0,5207564915.0,3587093322.0,4380084253.0
128540,CFS,90446335522.0,92259876531.0,59063850924.0,62305302540.0,50530437990.0,50744878231.0,68690955714.0,65199364543.0,65628137113.0,89945220213.0,88575112410.0,48914446795.0,135901878758.0,121663336913.0,,3950847298.0,-1924041613.0,,2078833952.0,-3223590387.0,
128660,CFS,69881407362.0,70906222796.0,61051441056.0,49003217524.0,47674890297.0,22474191789.0,58999336906.0,52038346170.0,25542027886.0,75241819636.0,61056962711.0,58632288875.0,229349317992.0,269048598652.0,246172067096.0,6013093241.0,10373344511.0,25184273971.0,13387158971.0,5782322160.0,18350248383.0
129890,CFS,53861304181.0,61135674188.0,94420576117.0,15399976594.0,17916283204.0,32776988484.0,37811042333.0,43588078019.0,51087994793.0,57913084843.0,56138926685.0,73109736892.0,98938963953.0,82663362781.0,101831877627.0,2154943774.0,-15494887356.0,-9216869752.0,1808299189.0,-17628609150.0,-7106999218.0
