종목코드,종목명,업종명,시장구분,대표자,현재가,등락률,PBR,PER,ROE,매출액성장률(%),영업이익성장률(%),부채비율(%),유동비율(%),3개월수익률(%),6개월수익률(%),12개월수익률(%),평균거래대금(억원),시가총액,매출액,영업이익,EPS,BPS,상장주수,결산월,설립일,주소,경상이익,3년연속흑자
000490,대동,12기계·장비,KOSPI,"김준식, 원유현",6780,-1.88,0.38,-10.59,-6.74,2.88,-20.84,242.24,114.81,-32.34,-33.46,-29.81,22.6,1859,3777,60,-640.0,17840.0,28826,12.0,19470520.0,대구광역시 달성군 논공읍 논공중앙로34길 35 35,-53,True
000500,가온전선,13전기·전자,KOSPI,정 현,188900,-12.95,11.63,105.71,11.96,0.46,-0.35,73.02,164.18,68.71,277.29,443.05,683.2,29959,7636,278,1787.0,16247.0,16543,12.0,19470924.0,경기도 군포시  엘에스로45번길 120,223,True
000520,삼일제약,09제약,KOSPI,허승범,6890,4.39,1.1,-4.31,-24.71,-4.3,-99.81,133.52,41.18,-28.15,-22.76,-35.0,12.3,1351,525,-84,-1598.0,6277.0,21691,12.0,19471007.0,"서울특별시 서초구  효령로 155 (방배동, 삼일제약 사옥)",-106,True
000540,흥국화재,25보험,KOSPI,김대현,3200,0.95,0.27,1.95,9.97,,,1393.92,,-29.36,-9.86,-33.88,4.9,2001,33740,1488,1638.0,11857.0,64242,12.0,19480315.0,서울특별시 종로구 새문안로 68,1437,
000545,흥국화재우,25보험,KOSPI,,5160,-3.91,0.0,0.0,0.0,,,,,-25.76,-27.43,-37.45,0.1,41,0,0,0.0,0.0,768,12.0,,,0,
000590,CS홀딩스,21금융,KOSPI,장원영,67600,-1.89,0.21,4.52,5.59,-4.99,-208.0,4.74,5851.61,-14.43,-13.0,-24.13,0.6,780,317,46,14967.0,320744.0,1154,12.0,19490112.0,경상북도 포항시 남구 괴동로 43 (장흥동),110,False
000640,동아쏘시오홀딩스,21금융,KOSPI,김민영,83700,3.98,0.49,6.2,8.41,28.68,42.22,42.0,31.29,-15.37,-19.61,-27.27,14.1,5311,3510,191,13508.0,171401.0,6732,12.0,19490809.0,서울특별시 동대문구  천호대로 64,195,True
000650,천일고속,19운송·창고,KOSPI,박도현,148300,-4.51,14.97,-50.49,-25.32,1.86,-12.74,458.61,12.43,-27.48,-49.13,246.5,103.7,2202,447,-53,-2937.0,9908.0,1429,12.0,19490930.0,부산광역시 동구 중앙대로 168(초량동),-42,False
000660,SK하이닉스,13전기·전자,KOSPI,곽노정,1759000,-8.34,10.24,29.84,61.16,55.83,106.3,43.97,134.05,43.94,129.34,561.28,120297.6,13085215,525763,376103,58955.0,171751.0,712702,12.0,19491015.0,경기도 이천시  부발읍 경충대로 2091,516169,False
000670,영풍,11금속,KOSPI,김기호,35250,-1.12,0.18,-83.53,-7.82,13.23,-214.15,52.95,124.46,-48.31,-36.71,-17.65,14.0,6195,8511,433,-422.0,195371.0,18410,12.0,19491125.0,서울특별시 강남구  강남대로 542,25,False
000680,LS네트웍스,16유통,KOSPI,도석구,2925,-0.34,0.26,-7.22,-1.81,-14.05,-90.63,97.08,62.66,-24.22,-16.43,-25.57,14.0,2198,17048,433,-405.0,11323.0,78803,12.0,19491221.0,"경상남도 김해시 호계로 428 1층(부원동, 세화빌딩)",359,True
000700,유수홀딩스,26일반서비스,KOSPI,송영규,6020,0.5,0.47,34.2,3.05,23.74,126.63,3.77,204.49,-4.6,-0.5,-1.31,2.0,1531,1063,100,176.0,12843.0,26041,12.0,19500101.0,"서울특별시 영등포구 여의나루로 60 9층 (여의도동, 포스트타워)",173,True
000720,현대건설,18건설,KOSPI,이한우,106200,-2.48,1.44,31.99,4.95,-1.3,216.54,144.45,162.51,-38.61,-2.75,58.98,1103.0,104451,62813,1809,3320.0,73523.0,111355,12.0,19500110.0,서울특별시 종로구  율곡로 75,2735,False
000725,현대건설우,18건설,KOSPI,,49350,-1.69,0.0,0.0,0.0,,,,,-35.83,-25.68,-13.27,4.3,501,0,0,0.0,0.0,1054,12.0,,,0,
000760,이화산업,16유통,KOSPI,홍성우,12480,2.04,0.26,-19.5,-1.11,-7.65,18.42,36.97,125.93,-22.34,-15.62,-2.42,0.2,328,111,8,-640.0,47844.0,2800,12.0,19500329.0,서울특별시 중구 삼일대로 299 (충무로2가),8,False
000810,삼성화재,25보험,KOSPI,이문화,644000,0.94,1.29,15.82,0.0,,,354.77,,41.23,30.89,41.23,1030.8,275921,66763,8611,40703.0,500071.0,44647,12.0,19520126.0,서울특별시 서초구 서초대로74길 14 (서초동),8577,
000815,삼성화재우,25보험,KOSPI,,398000,0.38,0.0,0.0,0.0,,,,,8.45,7.57,16.03,77.8,11607,0,0,0.0,0.0,3007,12.0,,,0,
000850,화천기공,12기계·장비,KOSPI,"권형석, 권형도(공동대표이사)",32150,-3.31,0.21,6.21,4.29,5.14,228.18,21.39,341.42,-14.95,-17.77,-0.46,16.6,716,552,19,5173.0,154300.0,2200,12.0,19771011.0,광주광역시 광산구 하남산단4번로 123-17 (장덕동) 화천기공(주),61,False
000860,강남제비스코,08화학,KOSPI,김재현,12090,-1.87,0.25,-58.41,-0.65,-12.82,-62.77,72.54,67.69,-30.99,-30.12,-4.05,3.1,1593,1469,9,-207.0,47663.0,13000,12.0,19520716.0,"부산광역시 부산진구 중앙대로 639 18층(범천동, 엠디엠타워)",0,False
000880,한화,08화학,KOSPI,"김동관, 류두형, 김우석",96000,1.37,0.72,24.37,3.87,-26.64,10.79,209.65,72.55,-26.77,-19.46,0.52,284.1,61130,214514,12667,3939.0,133067.0,70507,12.0,19521028.0,서울특별시 중구  청계천로 86 24층,9216,True
00088K,한화3우B,08화학,KOSPI,,33100,0.46,0.0,0.0,0.0,,,,,-34.06,-33.73,-20.24,30.1,5918,0,0,0.0,0.0,19404,12.0,,,0,
000890,보해양조,05음식료·담배,KOSPI,조영석,1402,-3.51,0.45,5.84,8.75,2.57,65.7,62.43,121.05,-33.55,-31.61,-39.18,96.2,404,432,25,240.0,3129.0,27624,12.0,19521111.0,전라남도 목포시  호남로68번길 36 보해양조(주),21,False
000910,유니온,10비금속,KOSPI,이우선,2795,-0.53,0.4,1.87,47.05,-7.57,-99.91,60.08,63.34,-38.5,-36.33,-42.37,3.3,434,452,-7,1496.0,6907.0,15611,12.0,19521206.0,서울특별시 중구  소공로 94 OCI빌딩 13층,430,True
000950,전방,06섬유·의류,KOSPI,조덕현,26550,-1.67,0.13,1.5,-1.06,-28.76,13.79,4.62,3864.58,-21.8,-27.66,-25.94,1.2,442,79,-9,17743.0,199651.0,1680,12.0,19530223.0,"서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)",8,False
000970,한국주철관,11금속,KOSPI,"김태형, 이창훈, 김영훈 (각자대표제)",6620,-0.15,0.39,8.9,4.49,-1.12,-20.42,17.1,378.35,-9.32,-2.36,-9.19,2.5,1479,921,25,744.0,16819.0,22800,12.0,19530427.0,부산광역시 사하구  을숙도대로 525,35,True
000990,DB하이텍,13전기·전자,KOSPI,조기석,100000,-9.17,1.9,17.29,14.17,22.41,69.91,20.01,271.35,-34.21,9.89,120.75,1114.4,45549,3746,637,5783.0,52634.0,43504,12.0,19530428.0,경기도 부천시 수도로 90 (주)DB하이텍,969,True
001020,페이퍼코리아,07종이·목재,KOSPI,문성운,2040,2.1,0.28,-3.76,-6.65,-8.01,-181.55,58.17,218.92,-38.92,-32.89,-44.26,0.7,662,672,12,-543.0,7411.0,35596,12.0,19530606.0,전라북도 군산시 외항로 1245 페이퍼코리아(주),-7,False
001040,CJ,21금융,KOSPI,"손경식, 김홍기",132200,-1.12,0.85,32.89,2.81,6.53,7.5,12.65,33.95,-39.36,-31.61,-13.71,265.4,37959,114512,4607,4019.0,155346.0,29176,12.0,19530801.0,"서울특별시 중구 소월로2길 12 (남대문로5가, CJ THE CENTER)",2822,True
001045,CJ우,21금융,KOSPI,,68100,-2.16,0.0,0.0,0.0,,,,,-24.67,-25.9,-20.16,3.5,1455,0,0,0.0,0.0,2260,12.0,,,0,
00104K,CJ4우(전환),21금융,KOSPI,,130700,-0.68,0.0,0.0,0.0,,,,,-29.99,-19.82,1.0,14.8,5443,0,0,0.0,0.0,4226,12.0,,,0,
001060,JW중외제약,09제약,KOSPI,"대표이사 신영섭, 함은경(각자 대표이사)",24150,0.21,1.58,9.78,20.07,7.96,18.15,57.76,142.43,-25.23,-15.85,6.15,14.4,5518,1999,336,2470.0,15290.0,23285,12.0,19450808.0,경기도 과천시 과천대로7길 38 -,352,True
001065,JW중외제약우,09제약,KOSPI,,20950,0.72,0.0,0.0,0.0,,,,,-21.24,-25.18,-29.7,0.0,70,0,0,0.0,0.0,341,12.0,,,0,
001067,JW중외제약2우B,09제약,KOSPI,,43500,4.32,0.0,0.0,0.0,,,,,-19.74,-26.89,-31.39,0.0,87,0,0,0.0,0.0,209,12.0,,,0,
001070,대한방직,06섬유·의류,KOSPI,"설 범, 김 인호",6310,0.32,0.15,-54.87,0.01,26.16,-53.92,51.72,162.18,-5.54,-2.62,-6.1,1.1,325,349,4,-115.0,43130.0,5300,12.0,19530810.0,"서울특별시 중구 중림로 48 (중림동, 성준빌딩)",-3,False
001080,만호제강,11금속,KOSPI,"안병두, 임관헌",4025,0.25,0.0,0.0,0.0,-14.98,61.11,11.98,686.76,-22.45,-24.77,64.62,3.0,1676,0,0,0.0,0.0,41500,12.0,19530904.0,부산광역시 강서구  녹산화전로 71,0,False
001120,LX인터내셔널,16유통,KOSPI,구혁서,39300,-1.01,0.51,10.74,3.76,-3.82,-67.53,67.98,110.55,-26.68,8.71,17.14,67.4,14535,42113,1089,3659.0,77069.0,38760,12.0,19531126.0,서울특별시 종로구 새문안로 58 LG광화문빌딩,1225,False
001130,대한제분,05음식료·담배,KOSPI,이진성,11190,-0.53,0.18,-7.48,-2.85,-2.41,-21.4,31.47,133.98,-28.5,-21.25,-27.43,3.0,1875,3343,70,-1495.0,61093.0,16900,12.0,19521225.0,서울특별시 중구 세종대로 39,101,True
001200,유진투자증권,24증권,KOSPI,"유창수, 고경모(각자 대표)",4200,-2.44,0.34,6.31,0.0,5.7,,886.32,,-18.13,12.6,14.75,72.5,4000,10657,666,666.0,12331.0,96866,12.0,19540512.0,서울특별시 영등포구 국제금융로 24 (여의도동),686,
001210,금호전기,13전기·전자,KOSPI,이홍민,894,0.0,2.23,-15.96,-1.49,-4.69,136.92,147.07,117.56,-3.35,-10.33,-15.34,144.7,553,108,0,-56.0,400.0,61880,12.0,19350525.0,서울특별시 구로구 디지털로33길 48 대륭포스트타워7차 17층,28,False
001230,동국홀딩스,21금융,KOSPI,장세욱,1756,2.03,0.12,17.39,1.18,-6.56,-13.79,3.58,764.36,-31.0,8.4,-9.99,11.4,2522,5653,62,101.0,14474.0,155507,12.0,19540707.0,서울특별시 중구  을지로5길 19 페럼타워,78,False
001250,GS글로벌,16유통,KOSPI,김성원,2900,0.0,0.44,12.03,3.2,-5.3,-0.17,96.69,168.27,-33.03,24.46,7.01,48.6,2075,10991,129,241.0,6576.0,82533,12.0,19540731.0,서울특별시 강남구 논현로 508 GS강남타워,73,True
001260,남광토건,18건설,KOSPI,"김종수, 이동철(각자대표)",7300,-3.44,0.57,13.57,5.49,-29.11,56.63,228.03,119.05,-25.05,-10.98,-16.38,32.9,730,821,22,538.0,12722.0,9832,12.0,19540805.0,"경기도 용인시 기흥구 흥덕중앙로 120 비122호(영덕동, 흥덕유타워)",36,True
001270,부국증권,24증권,KOSPI,박현철,53200,-2.56,0.57,15.59,0.0,22.55,,126.9,,-28.4,-22.9,-10.59,6.9,5516,4796,156,3413.0,93587.0,10369,12.0,19540825.0,서울 영등포구 여의도동 34-2,189,
001275,부국증권우,24증권,KOSPI,,30350,0.0,0.0,0.0,0.0,,,,,-16.74,4.66,14.74,1.4,906,0,0,0.0,0.0,3000,12.0,,,0,
001290,상상인증권,24증권,KOSPI,주원,714,-3.64,0.39,-13.22,0.0,-43.69,,536.79,,-46.52,5.0,0.14,7.5,758,581,63,-54.0,1839.0,108337,12.0,19540830.0,서울특별시 영등포구 여의대로 108 파크원 타워1,64,
001340,PKC,08화학,KOSPI,윤해구,4905,-4.39,0.97,21.8,2.67,12.38,46.13,172.92,32.84,-36.05,-16.58,-17.56,41.3,2233,702,50,225.0,5057.0,45028,12.0,19541125.0,전라북도 군산시  임해로 494-16,-25,True
001360,삼성제약,09제약,KOSPI,정성택 대표이사,1274,-3.04,1.13,-8.22,-15.36,4.02,-21.85,38.33,92.13,-41.43,-19.47,-21.36,10.7,1224,443,-148,-155.0,1126.0,94162,12.0,19290815.0,경기도 화성시 향남읍 제약공단4길 10 -,-141,False
001380,SG글로벌,15운송장비·부품,KOSPI,이의범,1378,-0.65,0.2,11.02,2.36,-6.64,-20.29,27.28,222.05,-37.36,-56.13,-59.11,1.8,309,278,27,125.0,6760.0,22482,12.0,19541222.0,충청남도 예산군 예산읍 창말로 75 (주)SG글로벌,28,True
001390,KG케미칼,08화학,KOSPI,"곽정현, 김재익",4100,-2.73,0.28,4.02,7.45,4.33,-13.23,54.72,89.08,-31.67,-20.85,-12.77,17.1,2699,23934,646,1019.0,14858.0,67233,12.0,19541231.0,울산광역시 울주군 온산읍 당월로 322,1135,True
001420,태원물산,15운송장비·부품,KOSPI,남기영,2910,0.17,0.48,1.27,47.06,28.47,-9.41,8.98,3631.48,-6.13,-10.19,-24.71,1.2,215,116,-9,2299.0,6062.0,7600,12.0,19550111.0,서울특별시 강남구 테헤란로86길 14 (대치동),12,False
001430,세아베스틸지주,11금속,KOSPI,"이태성, 김수호",35100,-4.23,0.65,22.4,3.75,-45.05,-50.94,12.32,31.62,-50.63,-53.2,5.09,135.0,11099,9676,311,1567.0,54192.0,35862,12.0,19550204.0,서울시 마포구 양화로 45,308,True
001440,대한전선,13전기·전자,KOSPI,송종민,28100,-9.35,3.26,62.17,3.16,3.14,22.74,106.46,142.53,-34.42,2.93,77.62,2563.5,52036,10834,604,452.0,8622.0,195992,12.0,19550221.0,경기도 안양시 동안구 관양동 1746-2 대한스마트타워,-16,True
001450,현대해상,25보험,KOSPI,이석현,40350,4.53,0.61,3.54,21.87,,,916.61,,32.08,44.36,50.84,226.5,31669,47161,3245,11407.0,65772.0,85248,12.0,19550305.0,서울 종로구 세종로 현대해상화재보험빌딩,3173,
001460,BYC,06섬유·의류,KOSPI,김 대 환,32700,-0.46,0.48,14.03,3.72,-0.69,7.89,37.54,203.48,-35.76,-22.05,-18.96,1.6,1980,363,56,2331.0,68788.0,6246,12.0,19550513.0,서울특별시 영등포구 디지털로38길 27 (주)비와이씨,56,True
001465,BYC우,06섬유·의류,KOSPI,,23400,0.21,0.0,0.0,0.0,,,,,-30.25,-0.21,-8.77,0.3,494,0,0,0.0,0.0,2153,12.0,,,0,
001470,삼부토건,18건설,KOSPI,오일록,347,0.0,-0.56,-1.04,-36100000.0,-82.14,77.84,-208.33,14.7,0.0,0.0,0.0,0.0,796,157,-11,-334.0,-618.0,229681,12.0,19550514.0,서울특별시 종로구 종로41길 25 한덕빌딩 8-10층,-20,False
001500,현대차증권,24증권,KOSPI,배형근,7930,-2.1,0.3,7.99,4.48,,,715.32,,-29.45,-12.57,-12.86,26.7,4822,8430,323,993.0,26343.0,61833,12.0,19550726.0,서울특별시 영등포구 국제금융로2길 28 현대차증권,336,
001510,SK증권,24증권,KOSPI,"전우종, 정준호",2120,-5.78,0.74,17.52,0.0,,,951.93,,-43.15,46.31,52.19,396.9,4938,7206,287,121.0,2884.0,231295,12.0,19550730.0,서울특별시 영등포구 국제금융로8길 31 여의도동 SK증권빌딩,262,
001515,SK증권우,24증권,KOSPI,,4010,-2.67,0.0,0.0,0.0,,,,,-65.19,-13.39,-11.87,5.0,76,0,0,0.0,0.0,1956,12.0,,,0,
001520,동양,10비금속,KOSPI,"정진학, 유정민(각자 대표이사)",1116,-1.59,0.15,6.64,5.19,-16.56,-108.24,62.56,122.91,-30.68,-32.03,-11.99,7.1,1049,1254,-87,168.0,7624.0,107122,12.0,19550825.0,서울특별시 영등포구 국제금융로2길 24 -,122,False
001525,동양우,10비금속,KOSPI,,8670,5.6,0.0,0.0,0.0,,,,,-2.47,-11.53,-3.67,0.2,20,0,0,0.0,0.0,262,12.0,,,0,
001527,동양2우B,10비금속,KOSPI,,7600,-6.75,0.0,0.0,0.0,,,,,-48.16,-57.78,-56.72,0.1,16,0,0,0.0,0.0,205,12.0,,,0,
001530,DI동일,16유통,KOSPI,"서태원, 손재선, 박찬규",24100,-0.82,0.96,-52.16,-1.06,17.19,-293.09,81.51,57.44,-25.04,19.9,-40.53,17.4,4671,1698,7,-462.0,25027.0,20715,12.0,19550805.0,서울특별시 강남구  테헤란로 516 정헌빌딩 8층,35,False
001550,조비,08화학,KOSPI,이승연,10340,-3.09,1.02,84.07,1.22,-2.65,-20.86,125.35,127.17,-31.97,-6.26,-22.2,6.7,538,1024,48,123.0,10146.0,5192,12.0,19551115.0,서울특별시 서초구 효령로77길 28 동오빌딩 (서초동 1337-4),4,False
001560,제일연마,10비금속,KOSPI,"오유인, 오현수, 추헌주 (각자 대표)",8470,-0.35,0.52,6.12,14.36,-3.43,-27.18,12.47,463.79,-27.73,-11.86,-11.12,0.4,632,195,15,1385.0,16369.0,7600,12.0,19741227.0,경상북도 포항시 남구 대송로101번길 34(장흥동),24,True
001570,금양,08화학,KOSPI,류광지,9900,0.0,1.38,-9.62,-13.29,-53.22,2.58,171.66,4.54,0.0,0.0,0.0,0.0,6332,174,-79,-1029.0,7186.0,63967,12.0,19551117.0,부산광역시 사상구 낙동대로960번길 77 (감전동),-189,False
001620,케이비아이동국실업,15운송장비·부품,KOSPI,김용희,2120,-0.93,0.18,1.5,16.62,20.04,294.58,124.82,71.28,-33.96,-21.04,-15.54,1.2,469,2047,-12,1417.0,11828.0,22258,12.0,19551229.0,서울특별시 용산구  한강대로 350,76,True
001630,종근당홀딩스,09제약,KOSPI,최희남,39150,0.13,0.29,4.85,7.68,-9.4,-11.05,17.12,65.41,-22.48,-20.1,-24.71,3.1,1913,2403,193,8070.0,133813.0,5009,12.0,19560110.0,서울특별시 서대문구  충정로 8 종근당빌딩,206,True
001680,대상,05음식료·담배,KOSPI,임정배,17800,1.83,0.6,-2.11,-24.02,1.26,0.68,177.27,109.61,-15.84,-19.09,-23.61,17.6,5935,11099,570,-8447.0,29733.0,34648,12.0,19560131.0,서울특별시 종로구 창경궁로 120 종로플레이스,486,True
001685,대상우,05음식료·담배,KOSPI,,14270,0.71,0.0,0.0,0.0,,,,,-15.56,-16.01,-18.64,0.9,191,0,0,0.0,0.0,1370,12.0,,,0,
001720,신영증권,24증권,KOSPI,"금정호, 김대일",142600,-3.52,0.56,15.72,8.04,-9.26,,490.52,,-29.05,-13.99,2.0,34.9,23459,31714,1958,9073.0,253168.0,16440,3.0,19560225.0,"서울특별시 영등포구 국제금융로8길 16 (여의도동, 신영증권빌딩)",2028,
001740,SK네트웍스,16유통,KOSPI,이호정,7680,-5.77,0.74,34.13,4.76,-26.39,-50.95,86.25,88.58,35.21,63.58,67.69,1411.2,15164,17434,334,225.0,10430.0,200593,12.0,19560324.0,경기도 수원시 장안구 경수대로976번길 19 -,598,True
001750,한양증권,24증권,KOSPI,김병철,19500,-1.27,0.5,6.66,0.0,9.09,,215.17,,-35.64,1.04,8.33,6.3,2470,2003,294,2927.0,38947.0,12728,12.0,19560327.0,서울 영등포구 여의도동 34-11,287,
001755,한양증권우,24증권,KOSPI,,19690,-0.81,0.0,0.0,0.0,,,,,-35.55,5.58,14.61,0.7,92,0,0,0.0,0.0,472,12.0,,,0,
001770,SHD,11금속,KOSPI,신종호,6210,1.97,0.14,2.58,5.58,-5.82,168.01,45.47,216.78,-63.43,-65.65,-68.3,1.0,72,1066,-40,2410.0,44133.0,1214,12.0,19560601.0,"경기도 안산시 단원구  번영2로 31 (성곡동,시화4다706)",12,False
001780,알루코,11금속,KOSPI,박진우,1638,-1.62,0.49,10.24,5.18,-15.48,11.62,68.3,139.23,-35.51,-25.71,-30.89,35.9,1495,1421,97,160.0,3371.0,96830,12.0,19560604.0,대전광역시 대덕구  대화로119번길 31,145,True
001790,대한제당,05음식료·담배,KOSPI,강승우,2605,-0.57,0.5,-4.15,-16.84,-0.79,114.51,127.8,184.92,-13.88,-6.46,-15.01,14.0,2276,3151,55,-628.0,5203.0,86241,12.0,19560706.0,인천광역시 중구  월미로 116(북성동1가),118,True
001795,대한제당우,05음식료·담배,KOSPI,,2050,0.0,0.0,0.0,0.0,,,,,-17.84,-17.84,-18.81,2.3,136,0,0,0.0,0.0,6482,12.0,,,0,
001800,오리온홀딩스,21금융,KOSPI,허인철,25750,0.98,0.63,13.34,5.53,92.57,137.89,14.84,9.76,3.21,22.33,15.21,42.0,15129,10086,1729,1931.0,40953.0,60156,12.0,19560725.0,서울특별시 강남구 남부순환로 2745 -,1798,True
001820,삼화콘덴서,13전기·전자,KOSPI,"오영주, 박진",80700,-10.53,3.02,66.92,5.01,4.47,-32.04,22.5,352.93,26.89,159.49,209.79,1337.5,8877,729,47,1206.0,26701.0,10395,12.0,19560814.0,경기도 용인시 처인구  남사면 경기동로 227,79,True
001940,KISCO홀딩스,11금속,KOSPI,"장세홍, 김동현 (각자대표)",25750,1.18,0.28,-20.01,-2.09,70.55,83.8,0.25,4100.99,-6.36,-0.96,0.78,2.0,3565,2030,-173,-1287.0,93049.0,14176,12.0,19570219.0,경상남도 창원시 성산구  공단로103번길 12 한국철강(주),-188,True
002020,코오롱,21금융,KOSPI,"안병덕, 이규호",25900,-3.36,0.2,-2.24,-7.05,2.05,-3.06,147.18,2.73,-57.05,-47.3,-51.77,51.9,3046,15188,988,-11553.0,132503.0,12907,12.0,19570412.0,경기 과천시 별양동 1-23 코오롱타워,-137,True
002025,코오롱우,21금융,KOSPI,,13100,-1.21,0.0,0.0,0.0,,,,,-54.28,-45.87,-45.98,1.3,142,0,0,0.0,0.0,1160,12.0,,,0,
002030,아세아,26일반서비스,KOSPI,"이훈범, 오기호",189900,4.17,0.26,12.8,2.67,-3.73,-1.06,6.47,559.57,-28.74,-33.25,-43.48,8.4,3633,4594,237,14837.0,722172.0,2058,12.0,19570427.0,서울특별시 강남구  논현로 430 아세아타워빌딩 14층,189,True
002070,비비안,06섬유·의류,KOSPI,손영섭,7910,11.72,0.14,-0.67,-22.23,0.68,-855.64,158.17,77.86,-43.5,-63.99,-73.88,10.5,178,496,-21,-11890.0,55003.0,2404,12.0,19570614.0,서울특별시 용산구  서빙고로51길 52,-45,False
002100,경농,08화학,KOSPI,"이병만,이용진",9160,-0.76,0.62,9.59,5.77,8.52,19.53,49.76,160.96,-8.67,0.77,-6.24,5.7,1762,1535,323,955.0,14751.0,19522,12.0,19570712.0,서울특별시 서초구 효령로77길 28 동오빌딩,315,True
002140,고려산업,05음식료·담배,KOSPI,"전장열, 김영교(각자 대표이사)",2340,13.04,0.48,6.05,6.79,-4.7,8.27,126.0,84.35,-16.87,-2.7,-18.47,28.8,496,752,33,387.0,4843.0,24939,12.0,19570724.0,부산광역시 중구 중앙대로 22 (중앙동6가),11,True
002150,도화엔지니어링,26일반서비스,KOSPI,"박승우,곽준상,손영일,김덕구",4985,-0.5,0.65,22.97,0.45,18.08,349.6,128.74,104.02,-29.39,-18.55,-25.37,5.1,1635,1555,-24,217.0,7625.0,33720,12.0,19620505.0,서울특별시 강남구  삼성로 438 도화타워,-13,False
002170,SYTS,06섬유·의류,KOSPI,"허준홍, 정대락 (2인 각자 대표이사)",56300,-0.35,0.33,7.05,5.41,-9.56,-10.43,4.27,3133.19,-7.7,1.62,1.99,1.8,1683,413,21,7984.0,171777.0,3000,12.0,19571012.0,서울특별시 강남구 테헤란로 301(역삼동) 삼정개발빌딩 6층,42,True
002200,한국수출포장,07종이·목재,KOSPI,대표이사 회장 허용삼 대표이사 사장 허정훈(각자대표이사),2290,0.22,0.29,-23.61,-3.24,-4.17,-773.63,20.87,325.88,-18.51,-27.99,-22.24,3.0,750,691,-72,-97.0,8020.0,33499,12.0,19571121.0,서울특별시 서초구 서초중앙로 63,-68,False
002210,동성제약,09제약,KOSPI,최용석,973,0.0,0.39,-3.5,-15.27,-1.45,-76.53,620.74,68.53,0.0,0.0,0.0,0.0,940,884,-66,-278.0,2494.0,96619,12.0,19571125.0,서울특별시 도봉구  도봉로 683  (방학동) 동성빌딩,-77,False
002220,한일철강,11금속,KOSPI,엄정헌,3020,-11.95,0.44,-143.81,-1.13,-3.65,353.44,107.37,66.64,-44.07,-37.99,7.28,13.6,1062,619,5,-21.0,6789.0,26697,12.0,19571205.0,서울특별시 중구  퇴계로27길 28 (한영빌딩 9층),-16,False
002240,고려제강,11금속,KOSPI,주종대,16880,-0.71,0.25,47.42,1.36,4.05,30.43,12.7,411.86,-30.68,-22.21,-8.95,7.6,4438,4327,70,356.0,67342.0,27000,12.0,19450922.0,부산광역시 수영구 구락로 150,269,True
002310,아세아제지,07종이·목재,KOSPI,"유승환, 이현탁",7580,1.07,0.34,10.69,3.06,-7.72,-10.43,9.21,358.28,-19.36,-3.81,-6.88,10.9,2895,2171,100,709.0,22004.0,39449,12.0,19580307.0,서울특별시 강남구  논현로 430,126,True
002320,한진,19운송·창고,KOSPI,노삼석,15140,0.0,0.16,-146.99,-0.25,-1.96,138.03,126.82,67.52,-21.64,-22.95,-27.04,4.8,2265,7790,198,-103.0,94858.0,15518,12.0,19580310.0,서울특별시 중구 남대문로 63 한진빌딩,-48,True
002350,넥센타이어,08화학,KOSPI,대표이사 부회장 강호찬 대표이사 사  장 김현석,6860,-2.42,0.34,4.74,8.56,-0.12,-52.22,83.64,193.09,-9.86,-16.85,12.46,9.8,6680,8383,542,1448.0,19967.0,97667,12.0,19580411.0,경상남도 양산시  충렬로 355 넥센타이어,797,True
002355,넥센타이어1우B,08화학,KOSPI,,3880,-0.64,0.0,0.0,0.0,,,,,-10.8,2.24,13.95,0.5,254,0,0,0.0,0.0,6500,12.0,,,0,
002360,SH에너지화학,08화학,KOSPI,"정케빈규봉, 최찬욱 (공동대표이사)",2100,0.0,0.33,-2.16,-12.01,-23.89,-28.3,46.88,394.89,-42.62,-41.99,-55.51,1.4,210,308,-12,-970.0,6425.0,11113,12.0,19580509.0,전라북도 군산시 외항7길 20,-8,False
002380,KCC,08화학,KOSPI,"정몽진, 정재훈",421500,-4.31,0.4,2.43,23.84,-6.11,-16.08,70.84,63.07,-24.33,-11.17,15.01,189.1,35101,16264,881,173128.0,1063952.0,8592,12.0,19580812.0,서울특별시 서초구  사평대로 344 (주)케이씨씨 빌딩,3125,True
002390,한독,09제약,KOSPI,"김영진, 백진기",8690,1.28,0.41,-55.71,-1.11,3.79,13.66,149.19,74.36,-16.76,-20.42,-27.88,2.4,1132,1354,8,-156.0,21292.0,13763,12.0,19540701.0,서울특별시 강남구  테헤란로 132,-98,True
002410,범양건영,18건설,KOSPI,강병주,1935,0.0,-0.76,-0.61,-36100000.0,-26.03,-32.24,-140.88,14.2,0.0,0.0,0.0,0.0,531,77,5,-3184.0,-2532.0,27479,12.0,19580821.0,"부산광역시 동구 초량중로 114 105동 비102호, 비104호(초량동, 범양레우스 센트럴베이)",-7,False
002420,세기상사,16유통,KOSPI,조영준,5150,-1.9,1.18,-10.14,-10.99,-8.7,71.16,100.82,27.41,-10.59,4.89,-8.04,3.7,313,320,-20,-508.0,4375.0,5969,12.0,19580821.0,서울특별시 중구 퇴계로 212,-27,False
002450,삼익악기,27제조,KOSPI,"김종섭, 김민수",1125,0.45,0.3,5.77,8.93,-6.44,16.67,58.24,60.15,-10.36,-3.35,-12.79,4.5,1016,704,87,195.0,3698.0,90530,12.0,19730104.0,충청북도 음성군  소이면 소이로 313,127,True
