종목코드,재무제표종류,유동자산_2025,유동자산_2024,유동자산_2023,유동부채_2025,유동부채_2024,유동부채_2023,부채총계_2025,부채총계_2024,부채총계_2023,자본총계_2025,자본총계_2024,자본총계_2023,매출액_2025,매출액_2024,매출액_2023,영업이익_2025,영업이익_2024,영업이익_2023,당기순이익_2025,당기순이익_2024,당기순이익_2023
241820,,,,,,,,,,,,,,,,,,,,,,
241840,CFS,19680817864.0,39761865364.0,59770284410.0,7648410464.0,14638980289.0,32064756409.0,8010996336.0,15248738373.0,33133859254.0,48066469237.0,56462733672.0,62404561586.0,11789684319.0,14791645212.0,56875968183.0,-7278241684.0,-3504831535.0,6945016422.0,-7113797933.0,-4819025611.0,4912258246.0
242040,CFS,54783050318.0,53085438434.0,55748458008.0,45307304455.0,52192620149.0,37625195509.0,55133812964.0,57067020268.0,56799345973.0,46222626341.0,40012191968.0,44657816111.0,102273238233.0,91419341397.0,90558433590.0,2251203375.0,-2227398114.0,-749823439.0,-1878681541.0,-5501873983.0,-3528217964.0
243070,CFS,289635737116.0,256909332839.0,271321679802.0,170757780729.0,153495824595.0,133866060842.0,265420454725.0,255690371372.0,206873327848.0,414861334813.0,350594854563.0,330412261178.0,620768254716.0,590231059719.0,552006502264.0,45599954135.0,39695088137.0,56002319215.0,42243845620.0,29073427336.0,50385066708.0
243840,CFS,214581447794.0,208305012653.0,254032731170.0,310233650462.0,289057679544.0,304968762884.0,522023916653.0,517334309661.0,502359634612.0,353910956455.0,358403579067.0,337868238649.0,408233544783.0,432831192104.0,539851981578.0,5927334473.0,13173121143.0,43651743021.0,-5812630397.0,21959254523.0,30935991062.0
244460,CFS,1514091428.0,3289219301.0,4779266991.0,14521565865.0,11001062042.0,7758376870.0,15599375176.0,14422352888.0,11346913948.0,1699682376.0,11857420414.0,2320320722.0,816018331.0,756033925.0,5682306880.0,-7390044360.0,-10119335666.0,-13514095196.0,-15382086627.0,-5316547955.0,-12818522299.0
245620,CFS,18957415355.0,45471053040.0,46252389190.0,60113880629.0,121510970060.0,87548444481.0,66538880629.0,130354354331.0,133125496678.0,-22525441423.0,-44270001534.0,40041445329.0,7886099045.0,30941997176.0,88456744573.0,-1596857542.0,-12631473944.0,-9358686426.0,28242487129.0,-95240818631.0,-32096507185.0
246250,CFS,4514539899.0,9789248358.0,11750534863.0,1584021555.0,1474453077.0,1735743418.0,3593691909.0,3845419216.0,4371356731.0,7635025960.0,12513139320.0,13466226903.0,3983968955.0,8371294818.0,9023399199.0,-4105399044.0,287619944.0,1031032573.0,-4903848305.0,335625660.0,1434045715.0
246690,CFS,55301882078.0,38604023554.0,50655485285.0,12466871074.0,2543874075.0,10520652373.0,26808781551.0,8435390155.0,18989846957.0,98364184868.0,87211026207.0,89845180457.0,19617531648.0,17597059268.0,26165566670.0,,,,7001554457.0,-2421387065.0,11967082163.0
246710,CFS,18355963364.0,26293869160.0,57558297648.0,16852983635.0,40846083219.0,50949353945.0,69636082759.0,74241955240.0,68618804281.0,23077865927.0,24211060303.0,31197257242.0,26967256198.0,4873728487.0,5199194463.0,-9050786277.0,-13298894071.0,-12723799161.0,-34944025173.0,-7678779262.0,-13418957337.0
246720,CFS,14414018328.0,6461013696.0,7428063210.0,3510814795.0,1787027884.0,1044439533.0,6266498062.0,4411971853.0,3536484472.0,9224398586.0,4147828147.0,6174937624.0,2594819140.0,3354706693.0,3133234465.0,-2589698780.0,-4018724616.0,-2723517456.0,-3303456542.0,-3863796752.0,-2813001653.0
246960,CFS,23612708310.0,5453263884.0,10546159691.0,24732961524.0,3457370122.0,3355592342.0,56425790512.0,8540100536.0,11255033391.0,23498354073.0,15517324182.0,18902868464.0,22010565275.0,4737116055.0,1322103893.0,-3397893668.0,-3660680722.0,-4017181890.0,-4119586925.0,-3730136086.0,-5025557886.0
247540,CFS,1390244218752.0,1377994380074.0,2443491616196.0,1922081128259.0,1297207589056.0,2131306763902.0,2866014511120.0,2346640328950.0,2762382311340.0,2016007934583.0,1977019769174.0,1599392286411.0,2531576384113.0,2766837750152.0,6900867843535.0,143309899725.0,-34109364109.0,156029935394.0,91587534892.0,-58508991346.0,54685871623.0
247660,CFS,8909692961.0,16418192623.0,23090156116.0,3465533035.0,10889932788.0,9954670302.0,4494665138.0,12043475755.0,11131136473.0,18072292738.0,19230884353.0,26817931963.0,5289045322.0,4649686964.0,4582873462.0,-1993106002.0,-8858163812.0,-3162385769.0,-2196865900.0,-8843135335.0,-4135061835.0
250000,CFS,189184551821.0,117038563492.0,64709329353.0,129530341003.0,70985982265.0,19896763567.0,137134465259.0,76020437712.0,20244709879.0,88959346570.0,93152883708.0,83900597638.0,102296135358.0,91394354884.0,76914485270.0,9147418119.0,12803289403.0,13072198389.0,230165154.0,9493061912.0,9455736791.0
250060,CFS,35952850835.0,46320331779.0,33115348979.0,2542461776.0,3200863998.0,15770390123.0,6341256757.0,15064285787.0,19851769776.0,33600316353.0,35078917575.0,38808970916.0,5097704071.0,5026430528.0,5443052907.0,-2935210411.0,-2393806350.0,-2133500429.0,-1052600280.0,9221357607.0,-4263808173.0
250930,CFS,17399961386.0,19085816332.0,20929944497.0,11768870987.0,26940481336.0,20401705068.0,35734803900.0,37031288256.0,32171594446.0,15351619448.0,16290238085.0,22035134476.0,37875754485.0,43613399679.0,44115964461.0,-813445364.0,-3239922015.0,-8799246731.0,-755547757.0,-5968714963.0,-10208264710.0
251120,CFS,58153702813.0,50846560431.0,45725725338.0,3408453558.0,3979883918.0,4090507578.0,3651985383.0,4184249316.0,4195606130.0,69797615119.0,63131418006.0,58616934674.0,19179051492.0,16066431824.0,15592090130.0,6252759756.0,4852581238.0,5034000925.0,6666197113.0,4500920347.0,4500920347.0
251370,CFS,120660042705.0,115105128632.0,91138273341.0,108141830694.0,79324814519.0,81088136055.0,155388822650.0,153982031880.0,101714875157.0,218251429614.0,196584642530.0,148194135064.0,144603566752.0,137230743419.0,127409975908.0,12924655576.0,3594293042.0,-3169957958.0,1469225205.0,-2333704898.0,-75859645.0
251630,CFS,93962496571.0,75978877511.0,87832240516.0,69212028713.0,53517804340.0,55113122533.0,78966004677.0,58480374101.0,71005962229.0,126474019382.0,139767466933.0,132983436302.0,49002332510.0,72731874427.0,81783667519.0,-12829010735.0,-4360100575.0,1976702270.0,-14860827000.0,-7311116646.0,-3535929929.0
251970,CFS,213658342128.0,196153341753.0,179381672025.0,80557291017.0,76823837782.0,63929704536.0,99975466611.0,86947660467.0,68424925714.0,355332818092.0,320629065568.0,287664469566.0,371960508790.0,337483151664.0,284481252453.0,56514634531.0,48396996504.0,35288650804.0,28888562442.0,26244141844.0,23748890806.0
252500,CFS,36587717663.0,36623159207.0,32937215163.0,4237030261.0,4078616896.0,3873983234.0,4385488263.0,4220279825.0,3989466953.0,40397012720.0,41301720750.0,39266404278.0,37645110414.0,43868375036.0,41216885876.0,626800433.0,2740861244.0,1957687472.0,1174746970.0,3309566519.0,2768413834.0
252990,CFS,90867494006.0,64050013935.0,44495449396.0,41697888861.0,25029266285.0,61096400596.0,87198496115.0,78179837873.0,89701559404.0,166531612176.0,143987757154.0,102064297631.0,77985021913.0,53315552043.0,30934610500.0,14666259843.0,5200613544.0,-2912391718.0,15062962124.0,3318152499.0,-1310363418.0
253450,CFS,282770522991.0,393799198479.0,404522231887.0,209705772299.0,169437693840.0,367986211750.0,234222074125.0,185882470870.0,384456010525.0,800250817230.0,739624004353.0,707770023253.0,530685384145.0,550080744350.0,753145749935.0,30359009641.0,36393818100.0,55871055692.0,10319624051.0,33488155067.0,30082921099.0
253590,CFS,97040723451.0,99134188693.0,71123778819.0,14831715369.0,22315072961.0,16537151007.0,35852715793.0,26009826668.0,19633622819.0,119203555288.0,115895048429.0,86808779775.0,63936752061.0,105237088617.0,100931226581.0,4055388266.0,16466717035.0,8086678336.0,5342193959.0,19215187089.0,8281863319.0
253840,CFS,55890112805.0,64147450523.0,77579292859.0,5249523411.0,7780683591.0,18161742057.0,21669257792.0,10345572670.0,20732164467.0,76544321616.0,97295411802.0,112454854893.0,9416857906.0,10097082997.0,7132305545.0,-18820144482.0,-22021742938.0,-22758094888.0,-23492165269.0,-15370010711.0,-17378269964.0
254120,CFS,22544200289.0,25855645114.0,32551690257.0,12101925975.0,9727622691.0,11015270138.0,13243825983.0,10534376696.0,18499743445.0,24730238529.0,28757686508.0,27498479480.0,27895397844.0,37612263527.0,28708310774.0,-3919944239.0,1205824137.0,840610301.0,-4116708029.0,1195982566.0,-3958044137.0
254490,CFS,178235245995.0,126147050433.0,144479913386.0,38455179677.0,32573493581.0,53101432781.0,77485351975.0,47427063347.0,69136228303.0,110232497229.0,85879275201.0,80186489156.0,635582299292.0,487630862852.0,380510458504.0,19075676565.0,10234073750.0,9406962299.0,14128668035.0,6048978942.0,5063785932.0
255220,CFS,107418120726.0,116211873984.0,72974861922.0,86205896601.0,122797695112.0,118139824157.0,122215490678.0,146058452533.0,136805656860.0,102177350973.0,86774282733.0,51254050891.0,102246199563.0,118940081051.0,80921130313.0,752259599.0,-6068240269.0,-13468746819.0,-2454050880.0,-36241673706.0,-32912462971.0
255440,CFS,67164015970.0,65237847544.0,88053990905.0,28445432930.0,31064681485.0,40927211307.0,38287350928.0,37816610253.0,48275050937.0,133380862875.0,137355569495.0,155175900745.0,34763681766.0,28632024490.0,41757472788.0,-6464736287.0,-9659263709.0,-3586816497.0,-5509591896.0,-10539637663.0,-4047475709.0
256150,CFS,34800750658.0,33714730419.0,35842572875.0,6038055056.0,5714815256.0,5739064953.0,6571897015.0,6156643067.0,6135168643.0,57888574336.0,56769464758.0,57021495225.0,69443700454.0,68243493085.0,65070075098.0,2816572692.0,3495586060.0,5207688406.0,2729846992.0,3620845956.0,5342078773.0
256630,CFS,50625554211.0,46770169242.0,43878783400.0,14272970677.0,9553850475.0,16903834180.0,25381158847.0,25477393167.0,27076149247.0,66720667601.0,72400589327.0,70887967390.0,35964832400.0,31012488636.0,26151553519.0,832014951.0,-1307393171.0,-8971675103.0,-5923156168.0,1354156605.0,-6543076534.0
256840,CFS,137167739043.0,126096362665.0,109944408814.0,15295908066.0,19661137239.0,15014556684.0,38449580498.0,30584078223.0,21945924187.0,239536067195.0,236490269805.0,214206459927.0,95899224534.0,89229997633.0,80997489681.0,1630469768.0,10705760232.0,6045988919.0,2046628725.0,13264766446.0,26116111831.0
256940,CFS,102381610101.0,70713984358.0,46766008843.0,89407479042.0,85793163964.0,55879567764.0,152414590353.0,103573748437.0,58699350741.0,81502555462.0,63415268200.0,58579197784.0,170146866389.0,127583228842.0,92133337144.0,1574636068.0,6216644621.0,3060265295.0,-10382616490.0,1611724006.0,3462994857.0
257370,CFS,28636079362.0,32406231083.0,26451873340.0,21866223769.0,19035441162.0,26614901135.0,31367633929.0,28522887724.0,26692069638.0,21518623374.0,28147222667.0,24209717132.0,11082330000.0,26217506855.0,25029807561.0,-2124801207.0,1180029330.0,-1062362267.0,-7330579133.0,1441030335.0,-2485154547.0
257720,CFS,552801735021.0,297095793185.0,136394594980.0,121616125599.0,189336374914.0,74179193067.0,252018395129.0,196171192588.0,80318624896.0,457429945643.0,261587951523.0,134951936183.0,1116287364104.0,691522368911.0,342860997946.0,205361951857.0,137575012281.0,47809343470.0,168584659656.0,120738196347.0,38013204272.0
258610,CFS,29550753906.0,36511387666.0,30982149994.0,19176013873.0,21829500971.0,48671063295.0,34350062520.0,42494865453.0,64824133583.0,45524288713.0,47556066571.0,31323105760.0,81698394490.0,97331264354.0,84547280407.0,-813473054.0,2774801050.0,-4408723587.0,-2747929354.0,2240683324.0,-48873520830.0
258790,CFS,13275790840.0,11208365068.0,14588761030.0,10686392021.0,8754759138.0,9861451496.0,26724803456.0,27669420871.0,12794327083.0,15422578821.0,11650825883.0,11504180553.0,25721722546.0,16887234056.0,18485371904.0,2981626076.0,-1831061034.0,-2568547973.0,3690266539.0,33017149.0,-5960747715.0
258830,CFS,17767743447.0,15480449756.0,12332962027.0,33572948492.0,13073784540.0,87345404491.0,37169198140.0,30153407648.0,98574997008.0,22636699220.0,21590167663.0,9886736241.0,18535097964.0,18952234158.0,17991718820.0,2264502775.0,-472212733.0,2190258857.0,-25447650.0,-65092046065.0,-19201767394.0
259630,CFS,169127066873.0,227929854295.0,256311245267.0,114049428856.0,166123580964.0,239562405654.0,139409836499.0,208235679596.0,246119698368.0,101975636869.0,84599173965.0,74140571229.0,184211329846.0,128744388506.0,340051608007.0,24565260931.0,10091396762.0,23880060108.0,20634057074.0,10981876260.0,20003842508.0
260660,CFS,82902459896.0,85334151704.0,83555285766.0,73965522882.0,75195088432.0,70319988337.0,93640665587.0,92683700268.0,84402305332.0,78203226347.0,79679418062.0,89075116531.0,201203501691.0,190435818369.0,187154507589.0,989238752.0,-5159033074.0,3072523514.0,-605347880.0,-5358050733.0,3060924198.0
260930,CFS,65632134840.0,77475741296.0,87350286020.0,38023707921.0,32347314442.0,28503721925.0,110480945380.0,34661036271.0,31215275974.0,146347679475.0,156518215203.0,158492395433.0,89230284535.0,83598956255.0,88916001181.0,-5666299231.0,134939173.0,2740146615.0,-7326955831.0,-3746380469.0,6230656497.0
260970,CFS,76724221279.0,74313203613.0,89342404238.0,22292568536.0,24693901135.0,17202483004.0,22662780452.0,24955580259.0,17480911412.0,86239562634.0,68055114699.0,88617361704.0,150937281130.0,116139400246.0,88275911467.0,23006354812.0,20115808777.0,12879020371.0,20607893261.0,17031008635.0,11872534157.0
261200,CFS,105555549382.0,111548233234.0,96615880668.0,142257903035.0,97972137983.0,99731807201.0,163315134266.0,156316552515.0,130229959090.0,45793085409.0,57930431474.0,57409173250.0,114245201119.0,114283327326.0,94334674935.0,-10413973139.0,-446195829.0,428688410.0,-16472552238.0,2271211975.0,2550399236.0
261520,CFS,35109135727.0,19878391669.0,15983457002.0,10609240123.0,12895360850.0,10025971531.0,18527947100.0,22329830960.0,25581589469.0,48927876186.0,31702224943.0,15441982818.0,21250116427.0,30275625425.0,21406057623.0,-6798876860.0,2387692657.0,3004525128.0,-4807683600.0,3125609503.0,3392018406.0
261780,CFS,26878978355.0,44590429253.0,42485859393.0,16185186629.0,9613448952.0,810184714.0,17922501075.0,19525695415.0,9702161093.0,11859049755.0,27722306690.0,35416951840.0,158616000.0,370658340.0,294124200.0,-14271049992.0,-7696424811.0,-6419346568.0,-16044489542.0,-10138367704.0,-1749497491.0
262260,CFS,134491683378.0,252354153325.0,174766811191.0,206734051602.0,278829879390.0,163633906451.0,266205685597.0,341590068482.0,174138991216.0,61311020172.0,73062732650.0,72258160990.0,147079619081.0,200156427991.0,235952253023.0,-5834695693.0,3361263638.0,15513720687.0,-10753173019.0,2756715526.0,12068248422.0
262840,CFS,19108018493.0,13088789416.0,18652409693.0,9603746458.0,4853403480.0,5156480845.0,52466023566.0,8095910744.0,9057033985.0,59938707489.0,54508843186.0,52018291885.0,43564251822.0,40638997617.0,40078912565.0,4275151300.0,3418781244.0,3624846623.0,5961473289.0,4285153975.0,3731788079.0
263020,CFS,62099422871.0,55378406525.0,45757132172.0,20549038838.0,24641768871.0,20108145230.0,29680020604.0,30379030861.0,25623832131.0,81093613543.0,76627415270.0,68810827679.0,142586770560.0,112541798310.0,89793446871.0,12227468175.0,8469647590.0,8159350105.0,8651450191.0,7439683686.0,7584444716.0
263050,CFS,9656116951.0,23584521833.0,40256605567.0,21947106903.0,18033137405.0,7886657081.0,25410175083.0,24046058326.0,9509069569.0,15786887305.0,42465058141.0,63195703249.0,10294911483.0,9526610583.0,131654000.0,-18918617361.0,-26508412156.0,-29783867707.0,-25791369617.0,-29498584759.0,-28342103922.0
263600,CFS,105964658610.0,62910649281.0,60151139130.0,94012207139.0,62487435114.0,98517206257.0,126807279016.0,104141110872.0,102203691051.0,109229155480.0,105384988284.0,104865362508.0,176946596890.0,160950428993.0,154774103033.0,1578114079.0,-991839128.0,-8839197194.0,6494166800.0,-404636029.0,-8566887248.0
263690,CFS,68518850269.0,71537614133.0,77866585240.0,18480424426.0,22295896035.0,41463814563.0,29853435596.0,35355543515.0,49092232215.0,92112395885.0,86645972621.0,79320915593.0,102746224632.0,104005797536.0,112916729575.0,9025067950.0,8850376907.0,10071371388.0,6779174100.0,10147180810.0,9190879315.0
263700,CFS,50487108094.0,99001173981.0,103620843094.0,30070623303.0,84375208747.0,36383776069.0,32799460993.0,88278881761.0,87134923961.0,74631215926.0,54977853938.0,75066028603.0,,,,-2876942728.0,-4462290019.0,-11598829454.0,19511556173.0,-19669705817.0,-23867142092.0
263720,CFS,75138477923.0,65736369972.0,61067256505.0,19954868197.0,25062613279.0,16465220179.0,21770740930.0,27168502128.0,17631986431.0,95662210913.0,88096738098.0,81028417528.0,85471656697.0,82640189187.0,59807752732.0,17336284379.0,10855594988.0,3473931160.0,7983639019.0,10796993994.0,3961963285.0
263750,CFS,444796131761.0,453262511474.0,582758554412.0,135651555723.0,133158155310.0,315870655496.0,349996486912.0,336846483610.0,487888865094.0,799102814399.0,805974577846.0,724990449523.0,365564943738.0,342384719856.0,333484523009.0,-14807541404.0,-12292682628.0,-16350059645.0,-8414919237.0,60343569967.0,15206477531.0
263770,CFS,60680758198.0,61287097302.0,71065582719.0,4824848177.0,8713529469.0,21445244305.0,4882097728.0,9071432527.0,21864784851.0,82782430849.0,81737477149.0,78710669672.0,57966763324.0,73202022857.0,99142525265.0,2332295667.0,6724128881.0,14064443990.0,2444180763.0,5378073377.0,11713553021.0
263800,CFS,53958555770.0,53913054320.0,59427075678.0,32700882033.0,36369804921.0,42156820841.0,33204081905.0,37902801240.0,45648802271.0,35210451269.0,34017774839.0,33543938392.0,103815906948.0,110082857620.0,99260952857.0,1217275135.0,58404986.0,1263533953.0,1047352268.0,235638157.0,1609123225.0
263810,CFS,65290273539.0,64671277556.0,67467333499.0,33268103453.0,39185202137.0,45347642235.0,33892499454.0,39556478591.0,45495845742.0,52782381508.0,46676934755.0,43400780149.0,129139555836.0,124971626613.0,109703758730.0,2562993642.0,2128294838.0,1544294604.0,1733999762.0,2405392791.0,2238253315.0
263860,CFS,61662288366.0,51224547871.0,46303040261.0,9921216155.0,9608186898.0,12498821883.0,18188589873.0,12512888355.0,13132539198.0,62211095881.0,56786413084.0,50510731531.0,48381253076.0,49605420747.0,42891621151.0,7007064713.0,9839923500.0,6467031062.0,7496920564.0,10908526190.0,6246383767.0
263920,CFS,29244235592.0,29035672703.0,20142122598.0,15870245377.0,17594715570.0,13984064618.0,16284927798.0,17995564144.0,14542086903.0,45513233667.0,44028272684.0,40494439398.0,52307212214.0,47228709530.0,48425321550.0,2482783901.0,4946737259.0,4841527449.0,1571021628.0,3400596889.0,10308405045.0
264450,CFS,198620883221.0,174796247531.0,178133497568.0,21422103881.0,19504204492.0,32802598149.0,27639143188.0,25995250953.0,39077353247.0,195837144120.0,176682622183.0,165092085034.0,116437998535.0,103793319517.0,150278202365.0,23104437271.0,12370912733.0,29038985036.0,24053039545.0,21280049204.0,25889867333.0
264660,CFS,138178344872.0,134450642489.0,107680904060.0,49457571063.0,59946647875.0,45370614468.0,54349361066.0,68507982917.0,49308780724.0,143157312541.0,120689884613.0,111006139434.0,196194330780.0,151187855593.0,166725521459.0,24742314123.0,12940400218.0,12740846167.0,19531732026.0,6884277418.0,12833684433.0
264850,CFS,34610683803.0,32779752497.0,28833856111.0,12148501209.0,10916178049.0,13909985945.0,12623801025.0,13354487623.0,14077244258.0,53925506216.0,52014625017.0,46876845312.0,69574700188.0,71557511999.0,68449331332.0,3886441610.0,5854698315.0,5447612687.0,4241117790.0,4985906330.0,4982947261.0
265520,CFS,411297628066.0,376133395125.0,390438128866.0,223897057357.0,197254611488.0,173824889841.0,313377545624.0,263246010514.0,249759323443.0,367562254108.0,336527332589.0,321376369652.0,460144858180.0,516698011486.0,533579250430.0,33328136683.0,47190207802.0,60121226139.0,23784739380.0,51784131503.0,60033917358.0
265560,CFS,68449164513.0,65038865949.0,50716507919.0,23204552217.0,31323100568.0,12419104172.0,25714341100.0,32711319638.0,23751408121.0,92721058189.0,74360416307.0,62649712229.0,108613630588.0,94827257434.0,64920252518.0,18042145824.0,15387822768.0,5013561602.0,19041489175.0,14023169268.0,6098020491.0
265740,CFS,41757914476.0,27240651135.0,35684352195.0,26423851819.0,14677384552.0,19362257532.0,26677114381.0,18399148467.0,19815601779.0,65376576994.0,55231481859.0,60816474140.0,71621774017.0,40225556510.0,42868677215.0,12518073298.0,-7088436609.0,4067734269.0,10060020246.0,-5240296962.0,3676430578.0
267320,CFS,90262271738.0,104448651899.0,155905973264.0,60304697125.0,65451919588.0,130024120771.0,76968800491.0,101943407610.0,168655808637.0,101514693521.0,84065961838.0,90215111343.0,82368729078.0,197219777077.0,123048379274.0,-8923627485.0,4629401862.0,-3097720350.0,-17422714499.0,-5364453229.0,8695491782.0
267790,CFS,54913006636.0,58084848872.0,50986031377.0,30746814419.0,29441291623.0,8998617835.0,34037533107.0,31304317513.0,27765395433.0,46955194234.0,43962800995.0,39654507121.0,59192865808.0,64445966180.0,58163177764.0,6645431683.0,9080346867.0,8503098170.0,4309611535.0,4994600052.0,6826013707.0
267980,CFS,709937923208.0,650201938406.0,604124645634.0,313437824520.0,229273136636.0,215905134775.0,434833778254.0,451043257327.0,432715886369.0,631105921929.0,575240941477.0,540085617857.0,1843539281196.0,1811435717578.0,1782979215597.0,60028565008.0,70336217738.0,72229121232.0,56243523857.0,45537723486.0,55050059635.0
269620,CFS,10712871685.0,13378962431.0,17808456608.0,41733021949.0,38404360809.0,33833430812.0,42818518743.0,39592893739.0,35491572075.0,-23157671568.0,-17093542623.0,-6444491855.0,11033617511.0,12863193552.0,14496957782.0,-2569907083.0,-1840730986.0,-2995920216.0,-5121272297.0,-9370898283.0,-6103683789.0
270520,CFS,30923348810.0,190856343874.0,74440497588.0,64550638864.0,125719674439.0,40312276562.0,64874481177.0,126031928545.0,40640418979.0,95184341639.0,80382732227.0,57922449057.0,16895496082.0,18377623948.0,20415365649.0,-11156699603.0,-12752142085.0,-6546305546.0,-23431066466.0,-19832216623.0,-5498413887.0
270660,CFS,38474883528.0,39059270548.0,36628203569.0,36574685518.0,39906979664.0,14196748710.0,47459975050.0,50839263515.0,22259081777.0,62830596750.0,66887383990.0,65130685871.0,34356667933.0,29750850517.0,31697412701.0,-3197042632.0,-2235066216.0,1528651357.0,-12746196444.0,312131480.0,2812991587.0
270870,CFS,58565010558.0,62154194751.0,54102414419.0,17735878586.0,16823439351.0,13356784850.0,31579408332.0,31587706913.0,31385390585.0,105103580763.0,107742964205.0,101346447644.0,101087982676.0,121972837610.0,151377308327.0,-2268458829.0,4932707984.0,10523447198.0,-2562602978.0,4695777391.0,4665537648.0
271830,CFS,25350459619.0,25300063058.0,58731240873.0,11848418476.0,7475972415.0,19397545181.0,26034340041.0,20990396586.0,23822644990.0,61534271408.0,66807095100.0,68239423566.0,38741691594.0,44355751694.0,96146067572.0,-4126917694.0,-3727301358.0,10829546939.0,-5409425476.0,-89694487.0,7512038277.0
272110,CFS,70155244794.0,55397108651.0,51569875452.0,51334834656.0,46834920684.0,29532930187.0,133311955480.0,85626865530.0,61267046128.0,97192301239.0,69282570714.0,65129834355.0,84444745007.0,62216559100.0,47360913081.0,22242526961.0,14148842880.0,10475945639.0,25559651677.0,8911143595.0,10761460446.0
272290,CFS,360755929485.0,318097562933.0,263433227837.0,159756615476.0,162167078578.0,109230230063.0,565626274561.0,357438889387.0,165813982289.0,522325372644.0,468531612904.0,406003672372.0,439633940622.0,422809289354.0,387002612208.0,81921389355.0,86804439404.0,42162013389.0,55945968405.0,70056709988.0,32773848117.0
273060,CFS,111779446953.0,101786541260.0,77847944981.0,126145057476.0,121721994878.0,49277770275.0,139815271003.0,134212040210.0,51567692431.0,49914239292.0,47697384478.0,45636461171.0,45521333566.0,30787809743.0,13858493766.0,7575499963.0,2305243307.0,218773844.0,1861695079.0,2129498624.0,842932802.0
273640,CFS,34420435855.0,33467703007.0,40082926159.0,2881257976.0,3575096226.0,1663608439.0,2962795126.0,3575096226.0,1663608439.0,57066471350.0,55157005021.0,59262744895.0,29109108272.0,30912078450.0,34880929940.0,1743145251.0,4315265949.0,5960659671.0,3172504831.0,4877591478.0,6678073165.0
274090,CFS,116754030794.0,159022728561.0,82894585403.0,38360986112.0,49989611150.0,68246923318.0,72452221673.0,69744900969.0,91495147036.0,160350558795.0,183318684777.0,58410709983.0,76394211868.0,86153888057.0,91142703333.0,-9230768983.0,-5352275654.0,877125128.0,-15474539697.0,-7709067658.0,-1849276582.0
274400,CFS,15072083459.0,12511392678.0,15433794238.0,24503695319.0,11352439297.0,7390336383.0,27316253378.0,25960761210.0,21843257423.0,30165183234.0,21959050703.0,28459170633.0,14252194849.0,9336213422.0,19483806089.0,-1989301905.0,-4813302769.0,-155582735.0,-2091130515.0,-6580891711.0,-278235641.0
275630,CFS,22305622726.0,22697571840.0,26254696246.0,2651866981.0,2681686536.0,2652042459.0,4115098693.0,4170817759.0,3178342475.0,24666464588.0,26712041874.0,27216223924.0,13049423998.0,11608134979.0,12157598516.0,320820566.0,-307102057.0,1604365988.0,-1664471190.0,-254181865.0,1716863112.0
276040,CFS,12455254733.0,17820838641.0,23936890348.0,6533716135.0,1858536863.0,2684498216.0,7381977364.0,2150663437.0,3000157668.0,13200556815.0,17386382650.0,22795808154.0,,,,-12232805445.0,-7461334251.0,-5947587271.0,-21856275545.0,-6646092840.0,-5250928765.0
276730,CFS,38151145604.0,23356983186.0,18976202141.0,38262469841.0,22886083378.0,24441316901.0,44438216134.0,24791596284.0,26960441398.0,15979664433.0,8298781016.0,22806470350.0,13893332928.0,18276403018.0,21729483030.0,-4900577215.0,-4827147631.0,-10431691308.0,-11513655522.0,-20945446528.0,-12390083212.0
277070,CFS,33435678748.0,8723041005.0,21733368673.0,1210803458.0,299436871.0,676434654.0,5622283632.0,10769819103.0,10408040871.0,60209731444.0,59210971083.0,56397998529.0,7432097638.0,9094055307.0,9667503356.0,3602841246.0,4209661938.0,3400246788.0,2988899431.0,3360735403.0,3677471296.0
277410,CFS,23861463352.0,31257343899.0,33604686944.0,36039910589.0,14632278648.0,15795055926.0,48555542314.0,36144342570.0,25085624731.0,65566290738.0,65607066952.0,65956190819.0,35804215193.0,32484223840.0,37300346743.0,2306043998.0,813707507.0,5741488659.0,637112217.0,885653783.0,4972375687.0
277810,CFS,100289159753.0,113965181694.0,121223137827.0,7922767870.0,5788485094.0,1035402952.0,9474666430.0,7129702269.0,1955287162.0,133830651193.0,132751303410.0,130656200153.0,34123110054.0,19346780087.0,15258134872.0,-2480266118.0,-2978979764.0,-44589778382.0,1033635903.0,2822448355.0,109138695.0
277880,CFS,217909873345.0,297476727017.0,263438789430.0,142036175997.0,213759141945.0,225105599663.0,176987461932.0,240704512502.0,246129936881.0,125950419202.0,125388685329.0,97410021883.0,264652706977.0,271986540655.0,261126660091.0,8245032951.0,15629831816.0,1992444395.0,3865215742.0,29340169510.0,-4889773980.0
278280,CFS,125882707064.0,247445272389.0,281863280572.0,320278904496.0,489821657202.0,233399463468.0,382156012250.0,592946027624.0,583161645145.0,467388735135.0,414905026173.0,350528760483.0,133849589627.0,144912632914.0,182697745919.0,3710962944.0,-22751764756.0,-8044807665.0,-60014543541.0,-32319407781.0,-45466112224.0
278650,CFS,60605893843.0,62477528002.0,79413165187.0,47978036059.0,46284901503.0,64681925613.0,54638250766.0,51515000068.0,68141448662.0,100937113380.0,116813821085.0,103572995860.0,74050095463.0,58168784882.0,52814062371.0,-8616559710.0,-12965447083.0,-1276200671.0,-20255126405.0,-9692630823.0,-54238693.0
