종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월,현재가,PER,PBR,EPS,BPS,등락률
187790,나노,KOSDAQ,110,-9,-11,6.0,1150,30840,12.0,3105,13.62,2.23,228.00,1393.00,-6.62
187870,디바이스,KOSDAQ,311,123,144,18.0,1721,13770,12.0,11410,9.28,0.95,1229.00,11958.00,-8.87
188040,바이오포트,KOSDAQ,214,8,9,0.0,238,4679,12.0,4775,-15.26,0.54,-313.00,8776.00,-0.52
188260,세니젠,KOSDAQ,0,0,0,0.0,278,13263,12.0,2015,0.00,0.00,0.00,0.00,0.85
189300,인텔리안테크,KOSDAQ,647,6,138,13.0,6345,10737,12.0,60900,87.63,2.33,695.00,26101.00,-4.69
189330,씨이랩,KOSDAQ,11,-19,-18,-25.0,838,9382,12.0,9530,-23.88,3.56,-399.00,2678.00,-8.28
189690,포시에스,KOSDAQ,262,40,65,8.0,439,27321,6.0,1566,9.38,0.55,167.00,2850.00,-0.57
189860,서전기전,KOSDAQ,633,6,-2,4.0,368,9698,12.0,4050,36.16,1.25,112.00,3245.00,-5.81
189980,흥국에프엔비,KOSDAQ,208,10,3,7.0,451,40137,12.0,1143,5.89,0.45,194.00,2514.00,-2.31
190510,나무가,KOSDAQ,979,39,59,12.0,1840,14085,12.0,13040,7.67,1.07,1700.00,12226.00,-4.05
190650,코리아에셋투자증권,KOSDAQ,2685,103,111,8.0,424,6388,3.0,6750,5.58,0.44,1210.00,15266.00,-0.74
191410,육일씨엔에쓰,KOSDAQ,108,5,7,10.0,124,11204,12.0,1189,9.01,0.63,132.00,1876.00,1.28
191420,테고사이언스,KOSDAQ,12,-19,-21,-17.0,498,8108,12.0,6210,-7.18,0.98,-865.00,6308.00,0.00
192250,케이사인,KOSDAQ,77,2,3,4.0,486,7067,12.0,7080,20.88,0.54,339.00,13139.00,-6.60
192390,윈하이텍,KOSDAQ,143,-31,-37,-13.0,202,11032,12.0,1814,-2.99,0.28,-606.00,6571.00,-2.00
192410,오늘이엔엠,KOSDAQ,51,-4,-12,-447.0,1070,25185,12.0,4290,-0.67,31.31,-6389.00,137.00,3.25
192440,슈피겐코리아,KOSDAQ,1132,112,181,7.0,1864,6216,12.0,29400,6.30,0.32,4669.00,91806.00,-3.92
193250,링크드,KOSDAQ,24,-23,-16,-7.0,246,13368,12.0,1809,-8.57,0.39,-211.00,4592.00,0.50
194480,데브시스터즈,KOSDAQ,585,-174,-150,-9.0,1894,12129,12.0,17140,19.86,1.13,863.00,15161.00,0.00
194700,노바렉스,KOSDAQ,4043,431,447,15.0,2422,18254,12.0,12730,6.74,0.89,1888.00,14257.00,-2.38
195500,마니커에프앤지,KOSDAQ,1077,38,36,4.0,251,15978,12.0,1554,8.27,0.32,188.00,4843.00,-2.08
195940,HK이노엔,KOSDAQ,8971,882,717,5.0,10708,28329,12.0,38900,17.89,0.88,2174.00,44172.00,0.26
195990,루트K,KOSDAQ,79,-23,21,-54.0,205,32575,12.0,630,-0.37,0.33,-1718.00,1898.00,0.00
196170,알테오젠,KOSDAQ,716,393,837,30.0,146290,53586,12.0,300500,114.13,36.39,2633.00,8257.00,-1.96
196300,HLB펩,KOSDAQ,62,-54,-68,-85.0,353,9376,12.0,3915,-3.45,4.37,-1135.00,896.00,0.77
196450,코아시아씨엠,KOSDAQ,705,18,14,7.0,403,45320,12.0,886,12.48,0.68,71.00,1300.00,-3.90
196490,디에이테크놀로지,KOSDAQ,15,-20,-19,-36100000.0,691,11351,12.0,6090,-4.19,-3.26,-1454.00,-1870.00,0.00
196700,웹스,KOSDAQ,102,8,9,12.0,169,14364,12.0,1322,4.62,0.47,286.00,2809.00,-8.32
197140,디지캡,KOSDAQ,320,-16,3,2.0,273,13013,12.0,2100,22.34,0.48,94.00,4421.00,-0.94
198080,캐프,KOSDAQ,678,74,82,15.0,458,21535,12.0,2190,2.42,0.36,904.00,6111.00,0.00
198440,강동씨앤엘,KOSDAQ,474,56,-90,-7.0,752,60931,12.0,1110,-6.69,0.50,-166.00,2206.00,-8.11
198940,한주라이트메탈,KOSDAQ,631,12,0,-7.0,263,19909,12.0,1303,-9.51,0.56,-137.00,2318.00,-5.44
199430,케이엔알시스템,KOSDAQ,159,-75,-79,-33.0,1024,11197,12.0,10980,-14.11,5.28,-778.00,2081.00,-7.73
199480,뱅크웨어글로벌,KOSDAQ,193,-12,-5,-8.0,275,10196,12.0,2690,-9.85,1.53,-273.00,1760.00,-3.06
199550,레이저옵텍,KOSDAQ,64,-20,-11,-37.0,390,14845,12.0,2610,-3.19,1.56,-819.00,1675.00,-1.14
199730,바이오인프라,KOSDAQ,238,-51,-59,-13.0,80,4864,12.0,1569,-1.91,0.28,-820.00,5667.00,-16.10
199800,툴젠,KOSDAQ,4,-46,-44,-69.0,3252,8997,12.0,41400,-9.75,6.65,-4244.00,6229.00,-0.24
199820,제일일렉트릭,KOSDAQ,527,25,38,5.0,1475,22220,12.0,6930,23.26,0.98,298.00,7066.00,-5.33
200130,콜마비앤에이치,KOSDAQ,1369,103,293,0.0,2376,29415,12.0,8320,-10.79,0.67,-771.00,12503.00,0.97
200230,텔콘RF제약,KOSDAQ,97,-14,-115,-10.0,143,7152,12.0,2060,-0.93,0.13,-2214.00,15856.00,-1.90
200350,아티스트스튜디오,KOSDAQ,13,-4,-2,-9.0,173,9996,12.0,1817,-3.87,0.37,-470.00,4955.00,-2.73
200470,에이팩트,KOSDAQ,867,-215,-489,-66.0,2003,42362,12.0,4460,-3.73,3.42,-1197.00,1304.00,-12.20
200670,휴메딕스,KOSDAQ,0,0,0,0.0,2734,11229,12.0,24700,0.00,0.00,0.00,0.00,-2.18
200710,에이디테크놀로지,KOSDAQ,360,-4,7,4.0,3661,13462,12.0,25950,96.83,2.48,268.00,10456.00,-6.49
200780,비씨월드제약,KOSDAQ,198,18,9,-3.0,335,10665,12.0,3195,-6.96,0.46,-459.00,6972.00,0.16
201490,미투온,KOSDAQ,231,39,42,0.0,643,32723,12.0,2090,83.60,0.46,25.00,4588.00,-4.13
203400,에이비온,KOSDAQ,6,-65,-66,-63.0,591,90101,12.0,805,-1.77,1.06,-454.00,759.00,12.12
203450,유니온바이오메트릭스,KOSDAQ,114,-9,0,3.0,380,14079,12.0,2620,18.32,0.76,143.00,3466.00,-0.38
203650,드림시큐리티,KOSDAQ,1084,38,11,7.0,1978,101704,12.0,1841,21.92,1.48,84.00,1244.00,-2.59
204020,그리티,KOSDAQ,384,6,0,4.0,374,19450,12.0,1930,8.11,0.44,238.00,4344.00,-1.93
204270,제이앤티씨,KOSDAQ,400,-114,-65,-29.0,7797,57848,12.0,13860,-8.76,3.20,-1583.00,4333.00,-8.39
204610,티쓰리,KOSDAQ,221,58,74,19.0,1612,55521,12.0,2865,10.42,1.56,275.00,1837.00,-1.72
204620,글로벌텍스프리,KOSDAQ,355,58,63,26.0,3155,70283,12.0,4450,9.01,2.23,494.00,1993.00,-2.63
204840,지엘팜텍,KOSDAQ,94,0,-1,-1.0,631,77549,12.0,814,0.00,3.17,0.00,257.00,0.00
205100,엑셈,KOSDAQ,112,-22,57,11.0,1024,70686,12.0,1445,15.71,0.84,92.00,1717.00,-4.56
205470,휴마시스,KOSDAQ,89,-16,33,-5.0,497,24675,12.0,2150,-3.56,0.23,-604.00,9503.00,1.65
205500,넥써쓰,KOSDAQ,116,1,-30,-21.0,1307,81385,12.0,1585,-28.30,3.14,-56.00,504.00,-2.88
206400,베노티앤알,KOSDAQ,7,-19,-38,-16.0,294,37510,12.0,772,-1.22,0.40,-635.00,1920.00,1.58
206560,덱스터,KOSDAQ,106,-39,-44,-16.0,262,25411,12.0,1085,-4.50,0.74,-241.00,1470.00,0.00
206640,바디텍메드,KOSDAQ,428,68,120,11.0,2282,21907,12.0,10950,10.82,1.01,1012.00,10825.00,2.34
206650,유바이오로직스,KOSDAQ,960,343,185,16.0,2800,36752,12.0,7720,14.85,2.14,520.00,3614.00,-2.15
207760,미스터블루,KOSDAQ,164,5,14,-44.0,353,83079,12.0,419,-1.88,0.86,-223.00,490.00,-0.24
208140,정다운,KOSDAQ,325,16,17,5.0,727,32684,12.0,2215,11.91,0.55,186.00,3997.00,-0.45
208350,지란지교시큐리티,KOSDAQ,72,-14,-8,3.0,245,8101,12.0,3080,14.67,0.48,210.00,6382.00,1.15
208370,셀바스헬스케어,KOSDAQ,66,7,132,23.0,625,25740,12.0,2450,16.23,0.89,151.00,2766.00,-6.84
208640,썸에이지,KOSDAQ,10,-10,-11,-50.0,170,13924,12.0,890,-1.53,1.10,-580.00,808.00,-12.75
208710,포톤,KOSDAQ,267,-3,8,-7.0,239,13180,12.0,1811,-3.75,0.50,-483.00,3611.00,-3.16
208860,다산디엠씨,KOSDAQ,330,12,20,0.0,325,33949,12.0,1003,-4.67,0.61,-215.00,1638.00,1.31
209640,와이제이링크,KOSDAQ,147,11,33,2.0,868,28443,12.0,3050,-27.98,1.16,-109.00,2619.00,-3.63
210120,캔버스엔,KOSDAQ,0,0,0,0.0,225,24237,12.0,930,0.00,0.00,0.00,0.00,0.00
211050,인카금융서비스,KOSDAQ,3012,260,298,41.0,4891,49263,12.0,9630,6.83,2.19,1410.00,4391.00,-2.23
211270,AP위성,KOSDAQ,586,73,134,10.0,1099,15082,12.0,7350,10.64,0.99,691.00,7441.00,-5.53
212560,네오오토,KOSDAQ,0,0,0,0.0,1424,13486,12.0,10780,0.00,0.00,0.00,0.00,-7.31
212710,아이에스티이,KOSDAQ,64,5,7,-17.0,874,9714,12.0,8320,-16.74,3.81,-497.00,2184.00,-7.04
213420,덕산네오룩스,KOSDAQ,729,171,207,14.0,7449,24831,12.0,29500,13.77,1.60,2142.00,18395.00,-4.84
214150,클래시스,KOSDAQ,872,372,448,27.0,28540,65235,12.0,44450,22.07,5.24,2014.00,8487.00,0.45
214180,헥토이노베이션,KOSDAQ,1123,146,159,15.0,1737,12993,12.0,13590,5.84,0.77,2329.00,17664.00,-3.07
214260,라파스,KOSDAQ,68,-5,-9,-14.0,762,8922,12.0,8740,-18.06,2.59,-484.00,3370.00,-3.32
214270,FSN,KOSDAQ,593,19,0,-34.0,601,45254,12.0,1399,-2.95,0.99,-475.00,1408.00,1.60
214370,케어젠,KOSDAQ,227,102,131,11.0,30348,53715,12.0,56700,151.60,13.04,374.00,4348.00,-1.56
214430,아이쓰리시스템,KOSDAQ,1207,148,164,15.0,4070,7307,12.0,64900,30.82,4.21,2106.00,15407.00,2.04
214450,파마리서치,KOSDAQ,1461,573,680,28.0,35480,10389,12.0,357000,25.12,5.99,14209.00,59603.00,-0.83
214610,롤링스톤,KOSDAQ,35,-63,-94,-121.0,191,8383,12.0,2290,-0.32,0.46,-7068.00,5027.00,0.00
214680,디알텍,KOSDAQ,318,-6,-9,-27.0,803,83477,12.0,910,-3.02,1.01,-301.00,901.00,-4.81
215000,골프존,KOSDAQ,1118,141,209,5.0,2444,6275,12.0,39400,9.65,0.54,4085.00,73255.00,0.51
215090,솔디펜스,KOSDAQ,87,-8,-6,0.0,350,23155,12.0,1440,10.67,0.64,135.00,2255.00,-0.35
215100,로보로보,KOSDAQ,28,-10,-11,-8.0,781,20348,12.0,3720,-55.52,2.53,-67.00,1469.00,-7.81
215200,메가스터디교육,KOSDAQ,2365,260,302,18.0,3907,10365,12.0,39750,5.03,0.83,7903.00,48011.00,0.89
215360,우리산업,KOSDAQ,1199,43,58,14.0,564,9132,12.0,6300,4.10,0.48,1536.00,13224.00,-1.56
215380,우정바이오,KOSDAQ,432,18,2,1.0,424,16829,12.0,2525,180.36,1.35,14.00,1865.00,-0.98
215480,토박스코리아,KOSDAQ,99,8,8,-1.0,175,8950,12.0,1989,-15.07,0.57,-132.00,3520.00,-0.25
215600,신라젠,KOSDAQ,29,-56,-49,-21.0,2798,138553,12.0,2040,-11.66,2.56,-175.00,797.00,-1.92
215790,이노인스트루먼트,KOSDAQ,79,-3,-10,-21.0,300,40283,12.0,803,-2.91,0.95,-276.00,848.00,-7.38
216050,인크로스,KOSDAQ,105,15,26,9.0,579,12198,12.0,4760,5.10,0.44,933.00,10770.00,-0.42
216080,제테마,KOSDAQ,160,-7,-23,-7.0,1573,37287,12.0,4200,-22.83,2.31,-184.00,1818.00,-4.33
217190,제너셈,KOSDAQ,67,-25,-20,1.0,689,13153,12.0,5030,70.85,1.31,71.00,3826.00,-5.81
217270,넵튠,KOSDAQ,314,17,75,-12.0,1042,46735,12.0,2310,-2.69,0.33,-860.00,7036.00,0.22
217330,싸이토젠,KOSDAQ,64,-15,-13,-28.0,689,23129,12.0,3115,-5.83,2.03,-534.00,1538.00,-1.89
217480,에스디생명공학,KOSDAQ,61,-11,-10,-26.0,547,109733,12.0,499,-7.45,1.86,-67.00,268.00,0.00
217500,러셀,KOSDAQ,50,-3,6,-3.0,430,31812,12.0,1439,-16.93,0.77,-85.00,1871.00,-2.11
217730,강스템바이오텍,KOSDAQ,8,-46,-46,0.0,1979,94054,12.0,2115,-15.11,2.90,-140.00,730.00,-3.86
217820,원익피앤이,KOSDAQ,273,-61,-58,-15.0,818,47454,12.0,1798,89.90,0.78,20.00,2304.00,-4.06
218150,미래생명자원,KOSDAQ,170,4,5,-8.0,502,20415,12.0,2450,-15.31,1.18,-160.00,2072.00,-1.41
218410,RFHIC,KOSDAQ,431,77,108,9.0,11564,26553,12.0,45050,41.64,3.37,1082.00,13376.00,-6.54
219130,타이거일렉,KOSDAQ,618,-19,5,1.0,4792,6314,12.0,68300,1552.27,8.14,44.00,8388.00,-7.07
219420,링크제니시스,KOSDAQ,39,12,26,10.0,372,11469,12.0,3370,13.81,0.82,244.00,4088.00,-1.61
219550,디와이디,KOSDAQ,449,-5,-137,0.0,483,38673,12.0,1294,-2.92,3.99,-443.00,324.00,4.52
219750,한국비티비,KOSDAQ,301,10,0,-1.0,252,13085,12.0,1959,-653.00,4.46,-3.00,439.00,0.20
220100,퓨쳐켐,KOSDAQ,64,-22,-20,-21.0,1699,22427,12.0,7830,-15.60,3.22,-502.00,2432.00,-0.76
220180,핸디소프트,KOSDAQ,59,-5,5,2.0,321,23930,12.0,1355,34.74,0.42,39.00,3262.00,-0.29
220260,켐트로스,KOSDAQ,0,0,0,0.0,1024,32072,12.0,3210,0.00,0.00,0.00,0.00,-3.75
221800,지구홀딩스,KOSDAQ,70,-16,-4,0.0,760,16318,12.0,4500,0.00,0.00,0.00,0.00,-7.31
221840,하이즈항공,KOSDAQ,203,12,12,6.0,343,18700,12.0,1986,18.05,0.90,110.00,2213.00,0.61
221980,케이디켐,KOSDAQ,163,20,14,3.0,385,4034,12.0,9520,10.96,0.35,869.00,27391.00,-0.31
222040,코스맥스엔비티,KOSDAQ,933,103,113,-6.0,1691,20628,12.0,7470,-10.25,3.47,-729.00,2152.00,-4.60
222080,SFA넥셀,KOSDAQ,534,22,81,4.0,5343,77780,12.0,6940,18.71,1.06,371.00,6562.00,-7.22
222110,팬젠,KOSDAQ,147,10,10,5.0,620,13514,12.0,4800,59.26,2.49,81.00,1931.00,1.59
222420,쎄노텍,KOSDAQ,0,0,0,0.0,407,48418,12.0,872,0.00,0.00,0.00,0.00,-0.68
222800,심텍,KOSDAQ,4224,137,234,-23.0,37801,37463,12.0,88500,-17.86,5.74,-4955.00,15419.00,-9.97
222980,한국맥널티,KOSDAQ,235,1,5,-1.0,241,11031,12.0,2190,-19.04,0.71,-115.00,3086.00,0.23
223250,드림씨아이에스,KOSDAQ,174,5,-2,8.0,696,24600,12.0,2870,9.60,0.89,299.00,3211.00,-4.81
223310,사토시홀딩스,KOSDAQ,62,-14,-104,-282.0,202,5204,12.0,4225,-0.65,1.29,-6519.00,3265.00,0.00
224060,더코디,KOSDAQ,52,-39,-40,32.0,221,5160,12.0,4015,0.85,0.17,4706.00,23122.00,0.88
224110,에이텍모빌리티,KOSDAQ,128,9,14,11.0,402,5080,12.0,8110,4.01,0.56,2020.00,14510.00,0.00
225190,LK삼양,KOSDAQ,32,-29,-28,-66.0,429,70468,12.0,601,-1.87,1.27,-321.00,472.00,-9.35
225220,제놀루션,KOSDAQ,25,-14,4,-12.0,247,19190,12.0,1304,-2.15,0.34,-607.00,3786.00,-0.08
225430,케이엠제약,KOSDAQ,145,-26,-42,-13.0,77,5577,12.0,1445,-8.81,1.24,-164.00,1170.00,-4.43
225530,HC보광산업,KOSDAQ,79,-15,-18,-2.0,702,36338,12.0,1906,-27.62,0.75,-69.00,2530.00,-0.31
225570,넥슨게임즈,KOSDAQ,415,-211,-199,-30.0,5354,65860,12.0,8760,-9.33,2.16,-939.00,4052.00,1.98
225590,패션플랫폼,KOSDAQ,271,32,32,5.0,165,5121,12.0,3195,6.22,0.21,514.00,15130.00,-0.31
226330,신테카바이오,KOSDAQ,4,-35,-35,-59.0,340,24258,12.0,1835,-1.95,1.40,-943.00,1310.00,29.96
226340,본느,KOSDAQ,93,-21,-21,-34.0,121,8390,12.0,1487,-0.84,0.36,-1767.00,4136.00,0.13
226400,오스테오닉,KOSDAQ,129,23,34,14.0,945,20661,12.0,4565,12.58,1.36,363.00,3363.00,-0.76
226590,엠디바이스,KOSDAQ,205,32,-106,0.0,1177,10716,12.0,11210,10.85,2.52,1033.00,4452.00,-6.19
226950,올릭스,KOSDAQ,36,-108,-98,-14.0,22923,20992,12.0,109500,-141.47,16.25,-774.00,6738.00,-3.78
227610,아우딘퓨쳐스,KOSDAQ,96,-3,-5,-16.0,277,19374,12.0,1447,-7.35,1.25,-197.00,1156.00,-2.62
227950,엔투텍,KOSDAQ,78,-18,-33,4.0,393,34508,12.0,1114,1.71,0.30,653.00,3701.00,-1.94
228340,동양파일,KOSDAQ,566,-44,-33,-4.0,528,20000,12.0,2570,-9.73,0.42,-264.00,6140.00,-7.22
228670,레이,KOSDAQ,257,-34,21,5.0,726,15640,12.0,4605,22.91,0.94,201.00,4896.00,-3.05
228760,지노믹트리,KOSDAQ,4,-30,-20,-7.0,2930,24859,12.0,11870,-32.17,2.48,-369.00,4790.00,-3.42
228850,레이언스,KOSDAQ,368,36,69,0.0,995,16591,12.0,5990,-18.84,0.40,-318.00,15058.00,-1.16
229000,젠큐릭스,KOSDAQ,51,-85,-41,-29.0,355,23428,12.0,1619,-5.76,1.72,-281.00,943.00,-3.00
230240,에치에프알,KOSDAQ,163,-57,-79,-6.0,2049,13309,12.0,16200,-704.35,1.47,-23.00,10988.00,-5.70
232140,와이씨,KOSDAQ,333,40,66,6.0,7900,82045,12.0,9080,38.64,2.02,235.00,4490.00,-6.49
232680,라온로보틱스,KOSDAQ,142,9,13,13.0,1100,13257,12.0,8070,27.36,2.69,295.00,2998.00,-8.61
232830,아이티센피엔에스,KOSDAQ,539,-8,-21,-42.0,224,16533,12.0,1407,-3.83,1.46,-367.00,962.00,-0.21
234030,싸이닉솔루션,KOSDAQ,404,0,15,0.0,709,23605,12.0,3055,38.67,1.97,79.00,1548.00,-6.00
234100,폴라리스세원,KOSDAQ,545,12,51,1.0,379,14601,12.0,2660,85.81,0.20,31.00,13096.00,-0.93
234300,에스트래픽,KOSDAQ,155,-43,-38,2.0,778,27207,12.0,2895,16.45,0.77,176.00,3783.00,-0.86
234340,헥토파이낸셜,KOSDAQ,575,91,98,8.0,2289,13970,12.0,16590,24.98,1.32,664.00,12613.00,-8.29
234690,녹십자웰빙,KOSDAQ,491,48,-34,2.0,1410,17963,12.0,7950,14.10,1.25,564.00,6351.00,-1.24
234920,자이글,KOSDAQ,121,-49,-67,-24.0,718,13530,12.0,5310,-10.62,2.81,-500.00,1890.00,0.00
235980,메드팩토,KOSDAQ,13,-42,-38,-27.0,899,34275,12.0,2715,-7.26,2.02,-374.00,1342.00,-0.18
236200,슈프리마,KOSDAQ,311,54,109,13.0,3298,6974,12.0,46900,10.48,1.21,4474.00,38917.00,-3.40
236810,엔비티,KOSDAQ,221,-16,-15,-18.0,170,16975,12.0,1071,-4.01,0.83,-267.00,1289.00,-3.69
237690,에스티팜,KOSDAQ,670,115,177,12.0,23798,20875,12.0,116700,43.13,4.07,2706.00,28666.00,-1.02
237750,피앤씨테크,KOSDAQ,149,6,1,0.0,259,6496,12.0,3810,11.08,0.36,344.00,10452.00,-4.39
237820,플레이디,KOSDAQ,90,-1,4,0.0,363,12827,12.0,2820,6.16,0.40,458.00,7090.00,-0.53
237880,클리오,KOSDAQ,783,58,86,7.0,1798,18071,12.0,9950,13.25,0.72,751.00,13864.00,-2.45
238090,앤디포스,KOSDAQ,130,13,21,3.0,650,30490,12.0,2150,9.68,0.51,222.00,4190.00,-4.23
238120,얼라인드,KOSDAQ,36,2,3,8.0,418,14218,12.0,3065,15.17,1.16,202.00,2643.00,-0.49
238200,비피도,KOSDAQ,25,-6,-14,-4.0,199,8180,12.0,2345,-97.71,0.42,-24.00,5615.00,-6.20
238490,힘스,KOSDAQ,613,2,19,4.0,243,11312,12.0,2305,9.60,0.36,240.00,6368.00,-0.22
239340,이스트에이드,KOSDAQ,41,-19,-19,-40.0,172,26979,12.0,679,-2.86,1.27,-237.00,534.00,0.00
239610,에이치엘사이언스,KOSDAQ,21,-22,-20,-13.0,291,5392,12.0,5520,-2.50,0.34,-2210.00,16220.00,-0.18
239890,피엔에이치테크,KOSDAQ,336,25,30,7.0,335,9935,12.0,3480,10.21,0.66,341.00,5260.00,-1.42
240550,동방메디컬,KOSDAQ,314,61,65,11.0,1153,20933,12.0,5200,9.09,0.88,572.00,5905.00,-2.26
240600,유진테크놀로지,KOSDAQ,78,-17,-11,-17.0,150,6928,12.0,2570,-2.29,0.46,-1121.00,5599.00,-0.77
240810,원익IPS,KOSDAQ,1649,107,265,12.0,56986,49083,12.0,100500,58.70,5.04,1712.00,19936.00,-11.30
241520,DSC인베스트먼트,KOSDAQ,124,46,46,18.0,1971,26600,12.0,7570,11.88,1.55,637.00,4874.00,-5.14
241690,유니테크노,KOSDAQ,284,15,11,-2.0,606,24470,12.0,2460,-18.78,0.44,-131.00,5612.00,-5.20
241710,코스메카코리아,KOSDAQ,1851,219,255,23.0,8650,10680,12.0,80700,18.97,3.41,4255.00,23663.00,-3.24
241770,메카로,KOSDAQ,255,41,58,7.0,3062,10192,12.0,32450,26.21,1.58,1238.00,20599.00,2.04
241790,티이엠씨씨엔에스,KOSDAQ,233,-36,-27,2.0,465,10002,12.0,4620,11.00,0.39,420.00,11871.00,-3.25
241820,피씨엘,KOSDAQ,49,-40,-44,-179.0,168,2782,12.0,6040,-0.30,2.36,-19825.00,2558.00,0.00
241840,에이스토리,KOSDAQ,67,-12,-9,-14.0,213,9539,12.0,2310,-3.10,0.43,-746.00,5334.00,0.00
242040,나무기술,KOSDAQ,370,4,10,-4.0,1315,34606,12.0,3720,-45.93,3.56,-81.00,1045.00,-7.23
243070,휴온스,KOSDAQ,1419,-6,6,8.0,3060,11979,12.0,25250,7.09,0.79,3561.00,32090.00,-0.79
243840,신흥에스이씨,KOSDAQ,1237,16,103,2.0,1588,38558,12.0,4240,-33.12,0.54,-128.00,7821.00,-3.53
244460,올리패스,KOSDAQ,1,-18,-19,0.0,134,8125,12.0,1651,0.00,0.00,0.00,0.00,0.00
245620,EDGC,KOSDAQ,16,-13,247,376.0,1671,225531,12.0,741,0.61,-0.76,1224.00,-980.00,0.00
246250,에스엘에스바이오,KOSDAQ,84,3,4,3.0,302,15348,12.0,1969,89.50,2.25,22.00,874.00,0.00
246690,TS인베스트먼트,KOSDAQ,49,-27,-26,5.0,330,23778,12.0,1519,4.49,0.37,338.00,4150.00,-1.11
246710,티앤알바이오팹,KOSDAQ,87,-9,-17,-155.0,972,47664,12.0,2340,-2.36,4.82,-993.00,485.00,0.43
246720,아스타,KOSDAQ,0,0,0,0.0,994,16381,12.0,6070,0.00,0.00,0.00,0.00,0.00
246960,SCL사이언스,KOSDAQ,77,-6,-10,-13.0,579,34017,12.0,1660,-13.83,2.31,-120.00,719.00,0.18
247540,에코프로비엠,KOSDAQ,6054,209,124,3.0,103602,97830,12.0,108300,268.73,6.13,403.00,17677.00,-8.38
247660,나노씨엠에스,KOSDAQ,46,-89,-88,-38.0,121,4343,12.0,2880,-1.41,0.65,-2036.00,4427.00,1.23
250000,보라티알,KOSDAQ,258,15,-5,0.0,354,6750,12.0,5290,155.59,0.39,34.00,13583.00,-0.94
250060,모비스,KOSDAQ,50,-24,-63,32.0,797,32171,12.0,2550,8.89,2.32,287.00,1098.00,-3.77
250930,예선테크,KOSDAQ,105,8,11,7.0,122,33000,12.0,1816,-15.93,0.74,-114.00,2445.00,2.14
251120,바이오에프디엔씨,KOSDAQ,161,49,52,7.0,695,8695,12.0,7790,15.04,1.02,518.00,7604.00,-0.76
251370,와이엠티,KOSDAQ,350,26,33,0.0,1576,18013,12.0,8350,-82.67,0.76,-101.00,10953.00,-6.07
251630,브이원텍,KOSDAQ,189,-48,-35,-8.0,539,15942,12.0,3515,-5.97,0.52,-589.00,6767.00,-3.43
251970,펌텍코리아,KOSDAQ,918,130,239,13.0,4898,12400,12.0,44000,15.84,1.85,2778.00,23753.00,8.64
252500,세화피앤씨,KOSDAQ,88,-9,-12,0.0,190,41486,12.0,509,6.36,0.51,80.00,996.00,1.19
252990,샘씨엔에스,KOSDAQ,0,0,0,0.0,8912,60217,12.0,13580,0.00,0.00,0.00,0.00,-3.28
253450,스튜디오드래곤,KOSDAQ,1553,64,85,2.0,5924,30058,12.0,20550,59.91,0.77,343.00,26623.00,-1.20
253590,네오셈,KOSDAQ,145,6,24,5.0,4075,43869,12.0,9040,74.10,3.22,122.00,2805.00,-6.90
253840,수젠텍,KOSDAQ,23,-47,-43,-29.0,665,16743,12.0,4010,-2.88,0.80,-1392.00,4991.00,-1.96
254120,자비스,KOSDAQ,53,-8,-6,-16.0,246,30754,12.0,760,-5.89,0.94,-129.00,811.00,-4.64
254490,미래반도체,KOSDAQ,4876,102,76,7.0,2190,14438,12.0,14400,34.37,2.42,419.00,5948.00,-7.10
255220,SG,KOSDAQ,90,-60,-100,-13.0,1327,109563,12.0,1188,-54.00,1.05,-22.00,1130.00,-3.18
255440,야스,KOSDAQ,326,52,55,4.0,912,13058,12.0,7290,-17.27,0.65,-422.00,11182.00,-0.82
256150,한독크린텍,KOSDAQ,682,35,45,6.0,373,8395,12.0,4480,10.39,0.60,431.00,7477.00,0.67
256630,포인트엔지니어링,KOSDAQ,58,-21,-11,-11.0,526,11599,12.0,4170,-8.16,0.71,-511.00,5856.00,-5.98
256840,한국비엔씨,KOSDAQ,207,-15,-12,-1.0,1600,68394,12.0,2400,57.14,0.70,42.00,3417.00,-1.64
256940,킵스파마,KOSDAQ,594,-7,57,-4.0,1152,20078,12.0,5790,-11.60,1.88,-499.00,3088.00,-3.02
257370,피엔티엠에스,KOSDAQ,262,12,14,6.0,243,12504,12.0,2200,18.64,0.92,118.00,2396.00,-0.90
257720,실리콘투,KOSDAQ,3466,645,717,45.0,23377,65576,12.0,35250,13.51,5.05,2609.00,6976.00,-3.16
258610,케일럼,KOSDAQ,266,9,15,-4.0,369,36485,12.0,1064,-14.38,0.86,-74.00,1239.00,0.00
258790,소프트캠프,KOSDAQ,46,-11,-12,21.0,209,4998,12.0,4380,5.79,1.36,756.00,3220.00,-0.90
258830,세종메디칼,KOSDAQ,49,9,10,-5.0,312,75786,12.0,412,0.00,1.20,0.00,344.00,0.00
259630,엠플러스,KOSDAQ,510,102,134,29.0,1107,12222,12.0,9170,5.43,1.06,1689.00,8620.00,-4.38
260660,알리코제약,KOSDAQ,0,0,0,0.0,353,15327,12.0,2345,0.00,0.00,0.00,0.00,0.00
260930,씨티케이,KOSDAQ,245,-17,-48,-7.0,502,19341,12.0,2630,-7.25,0.33,-363.00,7851.00,-3.66
