종목코드,종목명,시장구분,매출액,영업이익,경상이익,ROE,시가총액,상장주수,결산월,현재가,PER,PBR,EPS,BPS,등락률
281740,레이크머티리얼즈,KOSDAQ,332,42,32,9.0,7342,65730,12.0,11700.0,100.0,5.71,117.0,2049.0,-0.17
282720,금양그린파워,KOSDAQ,728,-80,-89,-1.0,782,12119,12.0,7070.0,3535.0,0.89,2.0,7927.0,-2.88
282880,코윈테크,KOSDAQ,398,-10,55,3.0,1068,11694,12.0,9190.0,63.38,0.61,145.0,15003.0,0.0
284620,카이노스메드,KOSDAQ,4,-10,-13,-36100000.0,359,33086,12.0,1087.0,-4.47,31.06,-243.0,35.0,0.0
285490,노바텍,KOSDAQ,112,0,41,12.0,1136,10575,12.0,10890.0,6.5,0.64,1675.0,16898.0,0.65
285800,진영,KOSDAQ,85,-1,-11,-7.0,173,17477,12.0,797.0,-5.04,0.4,-158.0,2011.0,-16.98
286750,나노실리칸첨단소재,KOSDAQ,20,-13,-14,-28.0,542,32028,12.0,1700.0,-7.46,1.99,-228.0,856.0,-5.29
287840,인투셀,KOSDAQ,0,0,0,0.0,2969,15021,12.0,19450.0,0.0,0.0,0.0,0.0,-1.52
288180,케이피항공산업,KOSDAQ,137,6,7,0.0,557,7393,12.0,7710.0,36.71,3.33,210.0,2315.0,0.13
288330,파라택시스코리아,KOSDAQ,3,-21,-26,-90.0,441,106080,12.0,416.0,-0.93,1.01,-445.0,412.0,0.0
288620,에스프리즘,KOSDAQ,24,-28,-32,-43.0,280,6979,12.0,4380.0,-1.4,0.67,-3124.0,6556.0,3.06
288980,모아데이타,KOSDAQ,44,-23,-36,-84.0,285,36381,12.0,760.0,-1.33,1.46,-571.0,522.0,-0.91
289010,아이스크림에듀,KOSDAQ,683,-18,-26,-11.0,120,13945,12.0,897.0,-2.0,0.29,-449.0,3091.0,2.4
289080,SV인베스트먼트,KOSDAQ,214,-27,-14,-1.0,1071,60138,3.0,1791.0,-99.5,1.39,-18.0,1287.0,-0.33
289220,자이언트스텝,KOSDAQ,93,-56,-51,-32.0,269,22312,12.0,1257.0,-1.65,0.54,-762.0,2337.0,3.03
289930,웨이비스,KOSDAQ,294,-49,-55,-22.0,927,13149,12.0,6990.0,-14.18,2.6,-493.0,2686.0,-3.19
290090,트윔,KOSDAQ,29,-17,-3,-4.0,297,7440,12.0,4110.0,-10.84,0.46,-379.0,8992.0,0.0
290120,DH오토리드,KOSDAQ,980,52,46,14.0,362,15825,12.0,2405.0,2.71,0.38,889.0,6278.0,0.0
290270,휴네시온,KOSDAQ,52,-17,-18,11.0,243,9607,12.0,2715.0,4.62,0.5,588.0,5464.0,1.5
290520,신도기연,KOSDAQ,13,-13,6,6.0,238,15736,12.0,1694.0,14.86,0.45,114.0,3766.0,-1.63
290550,디케이티,KOSDAQ,1156,88,142,16.0,4380,20001,12.0,20400.0,17.6,2.01,1159.0,10140.0,-4.23
290560,파라택시스이더리움,KOSDAQ,0,0,0,0.0,251,22362,12.0,1028.0,0.0,0.0,0.0,0.0,-1.63
290650,엘앤씨바이오,KOSDAQ,303,60,30,-56.0,18015,26969,12.0,57400.0,-9.93,7.06,-5781.0,8128.0,2.14
290660,다이나믹솔루션,KOSDAQ,31,-31,-59,-35.0,756,42837,12.0,1614.0,-3.26,1.15,-495.0,1408.0,2.15
290670,대보마그네틱,KOSDAQ,11,-19,-19,-106.0,393,7857,12.0,4730.0,-1.05,1.97,-4518.0,2406.0,-1.77
290690,소룩스,KOSDAQ,507,-66,-421,-58.0,2261,52599,12.0,4135.0,-4.37,2.52,-946.0,1643.0,-0.72
290720,푸드나무,KOSDAQ,169,-70,-76,-16.0,1069,35459,12.0,3180.0,42.97,3.12,74.0,1019.0,-2.0
290740,액트로,KOSDAQ,487,-5,27,13.0,744,10065,12.0,7430.0,10.14,0.93,733.0,7978.0,3.19
291230,엔피,KOSDAQ,47,-20,-21,-16.0,285,44095,12.0,588.0,-6.68,0.99,-88.0,594.0,0.0
291650,압타머사이언스,KOSDAQ,11,-71,-87,-43.0,579,61039,12.0,950.0,-2.08,1.13,-457.0,842.0,0.0
291810,핀텔,KOSDAQ,106,-15,1,0.0,187,11368,12.0,812.0,135.33,0.44,6.0,1840.0,9.14
293490,카카오게임즈,KOSDAQ,829,-255,-458,-9.0,8139,107245,12.0,7910.0,-6.67,0.59,-1186.0,13314.0,3.4
293580,나우IB,KOSDAQ,67,3,4,-1.0,1177,94929,12.0,1311.0,21.49,1.19,61.0,1101.0,-0.68
293780,압타바이오,KOSDAQ,10,-61,-64,-44.0,1164,28093,12.0,4720.0,-7.78,2.81,-607.0,1680.0,0.32
294090,이오플로우,KOSDAQ,1,-34,-86,-36100000.0,622,41809,12.0,1490.0,-1.22,-0.42,-1221.0,-3559.0,0.0
294140,레몬,KOSDAQ,33,-21,-20,0.0,496,24914,12.0,1927.0,-3.48,4.75,-554.0,406.0,-1.18
294570,쿠콘,KOSDAQ,0,0,0,0.0,1694,10091,12.0,18300.0,0.0,0.0,0.0,0.0,1.44
294630,서남,KOSDAQ,14,-45,-39,-42.0,706,26499,12.0,2670.0,-16.08,8.14,-166.0,328.0,0.19
295310,에이치브이엠,KOSDAQ,451,-68,-92,-17.0,4662,12046,12.0,40150.0,-51.28,7.23,-783.0,5555.0,2.82
296640,이노에이엑스,KOSDAQ,71,5,6,8.0,235,5178,12.0,4675.0,9.37,0.69,499.0,6757.0,0.21
297090,씨에스베어링,KOSDAQ,288,18,28,12.0,988,27270,12.0,3635.0,8.82,0.98,412.0,3703.0,-5.34
297570,아틀라스링크,KOSDAQ,166,27,28,0.0,351,34621,12.0,886.0,6.2,0.66,143.0,1339.0,-0.11
297890,HB솔루션,KOSDAQ,147,-11,179,15.0,1175,73140,12.0,1662.0,4.59,0.49,362.0,3367.0,1.78
298060,풍전약품,KOSDAQ,152,-15,-16,0.0,245,9637,12.0,2635.0,85.0,0.65,31.0,4081.0,-0.38
298380,에이비엘바이오,KOSDAQ,131,-172,-147,-15.0,38799,55987,12.0,73200.0,-105.63,26.08,-693.0,2807.0,1.1
298540,더네이쳐홀딩스,KOSDAQ,1128,-9,11,-1.0,899,14486,12.0,6730.0,14.54,0.28,463.0,24221.0,3.54
298830,슈어소프트테크,KOSDAQ,202,-4,-5,10.0,1975,53458,12.0,3775.0,23.16,1.87,163.0,2019.0,0.8
299030,하나기술,KOSDAQ,83,-37,-37,-8.0,936,7994,12.0,11930.0,-16.43,0.95,-726.0,12570.0,0.42
299170,더블유에스아이,KOSDAQ,119,-2,0,-8.0,516,41511,12.0,1274.0,-12.02,0.89,-106.0,1436.0,-0.93
299660,셀리드,KOSDAQ,42,-120,-123,-27.0,304,29502,12.0,1367.0,-2.23,0.6,-614.0,2288.0,29.94
299900,위지윅스튜디오,KOSDAQ,137,-18,59,-16.0,398,171048,12.0,233.0,-1.13,0.31,-207.0,749.0,0.0
300080,플리토,KOSDAQ,52,-1,2,45.0,1206,16505,12.0,8110.0,20.74,7.78,391.0,1043.0,3.97
300120,라온피플,KOSDAQ,399,-27,-34,-38.0,228,49504,12.0,491.0,-0.99,0.53,-496.0,935.0,-1.8
301300,바이브컴퍼니,KOSDAQ,190,-38,-195,-35.0,180,13154,12.0,1606.0,-1.16,0.49,-1382.0,3275.0,5.66
302430,이노메트리,KOSDAQ,175,2,13,-2.0,565,9833,12.0,5410.0,-12.38,0.89,-437.0,6059.0,0.37
302550,리메드,KOSDAQ,72,7,10,3.0,837,30907,12.0,2730.0,160.59,2.11,17.0,1296.0,-2.33
303030,지니틱스,KOSDAQ,541,3,7,4.0,220,9157,12.0,1760.0,97.78,3.71,18.0,474.0,-0.79
303360,프로티아,KOSDAQ,105,15,23,10.0,631,12879,12.0,5070.0,26.68,2.49,190.0,2035.0,1.6
303530,이노뎁,KOSDAQ,85,-36,-31,-8.0,182,7339,12.0,2605.0,-6.34,0.54,-411.0,4859.0,5.04
303810,동국생명과학,KOSDAQ,1318,119,48,3.0,746,31984,12.0,2395.0,28.51,0.63,84.0,3776.0,0.0
304100,솔트룩스,KOSDAQ,89,-49,-51,-15.0,1299,12593,12.0,13290.0,-15.02,2.37,-885.0,5600.0,20.05
304360,에스바이오메딕스,KOSDAQ,44,-30,-18,-88.0,2151,12385,12.0,17190.0,-25.13,24.21,-684.0,710.0,1.42
304840,피플바이오,KOSDAQ,6,-15,-21,-84.0,212,24320,12.0,725.0,-1.01,0.55,-720.0,1315.0,-5.1
305090,마이크로디지탈,KOSDAQ,25,-39,-43,0.0,348,18620,12.0,1979.0,0.0,0.0,0.0,0.0,1.54
306040,에스제이그룹,KOSDAQ,369,-39,-52,-9.0,172,9865,12.0,1684.0,-1.85,0.13,-910.0,13079.0,3.06
306620,지아이에스,KOSDAQ,139,-14,-18,-7.0,795,47942,12.0,1626.0,-17.87,1.59,-91.0,1025.0,-2.63
307180,아이엘,KOSDAQ,252,2,-4,-51.0,1605,36915,12.0,4555.0,-11.53,7.06,-395.0,645.0,-0.55
307280,원바이오젠,KOSDAQ,93,21,23,18.0,370,7094,12.0,5500.0,6.06,0.91,907.0,6072.0,0.18
307750,국전,KOSDAQ,347,27,-30,-8.0,1082,53986,12.0,2040.0,-23.72,1.06,-86.0,1920.0,-1.92
307870,비투엔,KOSDAQ,28,-14,-21,-31.0,634,74299,12.0,793.0,-3.56,1.49,-223.0,531.0,-3.41
307930,컴퍼니케이,KOSDAQ,0,0,0,0.0,899,15610,12.0,6030.0,0.0,0.0,0.0,0.0,3.61
308080,바이젠셀,KOSDAQ,0,-27,-26,-20.0,1039,20499,12.0,5140.0,-7.03,1.71,-731.0,3012.0,-1.34
308100,형지글로벌,KOSDAQ,82,6,-1,-70.0,107,24023,12.0,449.0,-0.23,0.18,-1915.0,2470.0,-0.22
308430,셀비온,KOSDAQ,23,-71,-73,-39.0,1557,12905,12.0,12410.0,-19.24,5.37,-645.0,2310.0,-2.13
309710,아이티켐,KOSDAQ,127,-17,-43,-32.0,2684,12783,12.0,21000.0,-16.73,4.02,-1255.0,5224.0,0.0
309930,조이웍스앤코,KOSDAQ,212,34,30,-62.0,156,19255,12.0,824.0,-0.78,0.82,-1063.0,1011.0,3.26
309960,LB인베스트먼트,KOSDAQ,131,21,22,11.0,957,23217,12.0,4150.0,7.74,0.75,536.0,5521.0,0.12
310200,애니플러스,KOSDAQ,296,24,24,8.0,1272,52162,12.0,2755.0,11.2,1.19,246.0,2310.0,3.77
310210,보로노이,KOSDAQ,0,-220,-220,-70.0,23247,18420,12.0,126000.0,-54.24,22.09,-2323.0,5705.0,-1.02
310870,디와이씨,KOSDAQ,332,26,34,8.0,275,21922,12.0,1349.0,7.58,0.52,178.0,2610.0,-4.39
311320,지오엘리먼트,KOSDAQ,149,21,23,9.0,1006,12614,12.0,7080.0,16.35,1.52,433.0,4668.0,0.0
311390,네오크레마,KOSDAQ,191,7,26,3.0,284,12653,12.0,2340.0,9.92,0.4,236.0,5846.0,1.74
311690,CJ 바이오사이언스,KOSDAQ,8,-53,-51,-38.0,479,13065,12.0,3600.0,-1.96,0.88,-1837.0,4105.0,-1.5
312610,에이에프더블류,KOSDAQ,157,-65,-56,-9.0,85,20256,12.0,408.0,-1.47,0.14,-277.0,2830.0,5.43
313760,캐리,KOSDAQ,5,-7,-11,-38.0,52,11207,12.0,468.0,-0.59,0.24,-791.0,1920.0,0.0
314130,지놈앤컴퍼니,KOSDAQ,58,-61,-72,-8.0,1599,45178,12.0,3770.0,-21.92,1.57,-172.0,2402.0,1.07
314140,알피바이오,KOSDAQ,1240,-7,-12,-1.0,499,8666,12.0,5530.0,-52.67,0.47,-105.0,11814.0,1.84
314930,바이오다인,KOSDAQ,9,-4,1,0.0,2449,29764,12.0,8500.0,293.1,5.69,29.0,1495.0,0.47
315640,딥노이드,KOSDAQ,108,-101,-91,-39.0,379,29372,12.0,1355.0,-3.58,1.71,-378.0,792.0,-0.22
317120,라닉스,KOSDAQ,16,-16,-18,-42.0,193,15260,12.0,1311.0,-2.17,0.94,-604.0,1399.0,3.31
317240,TS트릴리온,KOSDAQ,101,11,10,-3.0,233,29176,12.0,966.0,-10.98,0.94,-88.0,1028.0,-1.43
317330,덕산테코피아,KOSDAQ,391,-104,-151,-51.0,1975,20476,12.0,9720.0,-2.59,1.72,-3746.0,5642.0,0.21
317530,에피소드컴퍼니,KOSDAQ,153,-2,-5,-26.0,502,17494,12.0,2780.0,-4.61,1.82,-603.0,1525.0,-0.36
317690,퀀타매트릭스,KOSDAQ,7,-40,-47,-86.0,450,20135,12.0,2250.0,-2.14,1.13,-1051.0,1998.0,3.93
317770,엑스페릭스,KOSDAQ,67,-8,29,-18.0,773,36644,12.0,2215.0,-3.43,0.91,-646.0,2444.0,-0.89
317830,에스피시스템스,KOSDAQ,108,-16,-13,-11.0,472,10773,12.0,4530.0,-7.91,0.91,-573.0,4982.0,-0.88
317850,대모,KOSDAQ,117,10,15,5.0,458,8324,12.0,5750.0,25.33,0.99,227.0,5781.0,0.88
317870,엔바이오니아,KOSDAQ,51,-7,-3,-24.0,325,8841,12.0,3850.0,-3.52,1.1,-1093.0,3508.0,3.36
318000,KBG,KOSDAQ,54,7,9,6.0,252,8740,12.0,2925.0,9.85,0.54,297.0,5394.0,0.0
318010,팜스빌,KOSDAQ,25,-1,15,5.0,292,7929,12.0,3650.0,10.03,0.42,364.0,8596.0,-1.08
318020,포인트모바일,KOSDAQ,181,4,16,14.0,239,12301,12.0,2040.0,9.03,0.48,226.0,4286.0,-0.73
318060,그래피,KOSDAQ,34,-32,-28,-115.0,1972,11173,12.0,17900.0,-15.05,9.46,-1189.0,1893.0,7.12
318160,셀바이오휴먼텍,KOSDAQ,127,15,20,17.0,538,9337,12.0,5900.0,6.28,0.87,939.0,6775.0,1.72
318410,비비씨,KOSDAQ,137,21,39,7.0,321,5555,12.0,5780.0,5.83,0.4,992.0,14424.0,-0.69
319400,현대무벡스,KOSDAQ,750,-6,-1,7.0,21050,111376,12.0,22350.0,225.76,15.36,99.0,1455.0,16.29
319660,피에스케이,KOSDAQ,1566,472,512,19.0,49243,28966,12.0,142400.0,52.51,7.65,2712.0,18606.0,-1.04
320000,한울반도체,KOSDAQ,113,-42,-61,0.0,1029,6734,12.0,11790.0,-3.31,2.36,-3557.0,4994.0,-7.17
321260,프로이천,KOSDAQ,67,-7,10,7.0,458,28192,12.0,1602.0,11.53,1.02,139.0,1575.0,0.06
321370,센서뷰,KOSDAQ,21,-34,-42,-99.0,702,51664,12.0,1227.0,-3.49,4.25,-352.0,289.0,-1.45
321550,티움바이오,KOSDAQ,30,-45,-58,-36.0,1142,30038,12.0,4100.0,-7.02,3.15,-584.0,1302.0,1.49
321820,아티스트컴퍼니,KOSDAQ,74,-14,-17,3.0,327,15591,12.0,2280.0,27.14,0.87,84.0,2619.0,-1.08
322180,LS티라유텍,KOSDAQ,140,-26,-27,-16.0,788,21496,12.0,3915.0,-10.3,1.24,-380.0,3158.0,2.09
322310,오로스테크놀로지,KOSDAQ,68,-68,-69,-18.0,1551,9366,12.0,15890.0,-23.16,2.31,-686.0,6873.0,1.73
322510,제이엘케이,KOSDAQ,4,-34,-38,-33.0,1386,25725,12.0,5160.0,-9.68,3.16,-533.0,1631.0,-2.27
322780,코퍼스코리아,KOSDAQ,108,-25,-5,-44.0,200,8974,12.0,2090.0,-1.23,0.7,-1705.0,2990.0,1.46
323280,태성,KOSDAQ,199,-9,-5,-1.0,9833,30537,12.0,32650.0,-384.12,7.78,-85.0,4199.0,2.83
323350,다원넥스뷰,KOSDAQ,187,13,-42,-43.0,672,8010,12.0,7750.0,-14.99,4.04,-517.0,1918.0,-2.52
323990,박셀바이오,KOSDAQ,19,-150,-106,-14.0,930,23257,12.0,3980.0,-8.61,1.25,-462.0,3190.0,-0.5
327260,RF머트리얼즈,KOSDAQ,200,32,41,19.0,4268,8995,12.0,24700.0,30.42,4.07,812.0,6069.0,10.02
328130,루닛,KOSDAQ,240,-136,-177,-45.0,6887,74458,12.0,9750.0,-12.83,4.44,-760.0,2196.0,4.61
328380,솔트웨어,KOSDAQ,180,-1,0,3.0,177,6852,12.0,2780.0,22.42,0.81,124.0,3451.0,-0.18
330350,위더스제약,KOSDAQ,1027,57,51,5.0,828,13199,12.0,6400.0,17.68,0.91,362.0,7056.0,-0.16
330730,스톤브릿지벤처스,KOSDAQ,142,34,34,3.0,807,18217,12.0,4490.0,35.35,0.91,127.0,4952.0,0.0
330860,네패스아크,KOSDAQ,1193,-26,-131,-15.0,4160,12184,12.0,27300.0,-11.6,2.01,-2354.0,13574.0,-3.7
331380,포커스에이아이,KOSDAQ,81,-26,-35,0.0,756,36560,12.0,2090.0,0.0,0.0,0.0,0.0,0.97
331520,밸로프,KOSDAQ,108,10,12,10.0,202,10172,12.0,2145.0,12.05,0.65,178.0,3302.0,0.7
331740,아우토크립트,KOSDAQ,51,-47,-49,0.0,583,9750,12.0,6340.0,-4.49,1.96,-1411.0,3227.0,4.62
331920,셀레믹스,KOSDAQ,9,-14,-60,-53.0,1095,11181,12.0,9140.0,-18.5,3.24,-494.0,2819.0,-2.45
332290,누보,KOSDAQ,316,14,13,9.0,320,39904,12.0,776.0,26.76,0.88,29.0,881.0,-3.48
332370,아이디피,KOSDAQ,111,23,36,17.0,699,13273,12.0,5170.0,6.66,0.89,776.0,5785.0,-1.34
332570,PS일렉트로닉스,KOSDAQ,357,1,203,23.0,3106,46711,12.0,7280.0,20.74,2.74,351.0,2656.0,2.97
333050,이노테나,KOSDAQ,280,20,28,11.0,257,4924,12.0,5160.0,53.2,5.44,97.0,949.0,-1.71
333430,일승,KOSDAQ,121,23,43,21.0,912,30726,12.0,3675.0,15.12,2.46,243.0,1494.0,-10.58
333620,엔시스,KOSDAQ,114,-16,-12,-16.0,603,10997,12.0,5290.0,-8.27,1.06,-640.0,4968.0,-2.04
334970,프레스티지바이오로직스,KOSDAQ,125,-337,-275,-27.0,1387,77752,6.0,1790.0,-4.8,1.03,-373.0,1739.0,0.62
335810,프리시젼바이오,KOSDAQ,70,0,1,-24.0,288,21949,12.0,1350.0,-1.7,0.74,-793.0,1825.0,0.0
335870,윙스풋,KOSDAQ,465,19,15,4.0,169,16750,12.0,979.0,13.6,0.52,72.0,1867.0,-0.41
336060,웨이버스,KOSDAQ,112,-21,-20,5.0,284,48155,12.0,590.0,10.35,0.66,57.0,890.0,0.0
336570,원텍,KOSDAQ,402,112,124,23.0,4481,89280,12.0,5130.0,13.05,2.91,393.0,1764.0,2.7
336680,탑런토탈솔루션,KOSDAQ,1470,-48,-68,-1.0,927,39145,12.0,2495.0,14.76,0.54,169.0,4656.0,0.0
337930,젝시믹스,KOSDAQ,530,11,12,11.0,906,29676,12.0,3005.0,7.55,0.77,398.0,3915.0,0.17
338220,뷰노,KOSDAQ,60,-41,-40,-19.0,1029,14001,12.0,7740.0,-18.74,3.0,-413.0,2579.0,2.11
338840,와이바이오로직스,KOSDAQ,58,-84,-64,-31.0,1413,15366,12.0,9230.0,-21.37,7.51,-432.0,1229.0,-1.07
339950,아이비김영,KOSDAQ,242,3,15,38.0,1227,44946,12.0,2850.0,6.18,1.67,461.0,1702.0,-2.06
340360,다보링크,KOSDAQ,126,-10,-42,0.0,442,52062,12.0,823.0,-7.28,2.77,-113.0,297.0,-0.24
340440,세림B&G,KOSDAQ,554,31,27,7.0,250,28378,12.0,863.0,10.52,0.72,82.0,1198.0,-11.67
340450,지씨지놈,KOSDAQ,259,-12,-11,-4.0,1213,23650,12.0,5030.0,-78.59,2.97,-64.0,1692.0,-0.98
340570,티앤엘,KOSDAQ,451,183,207,20.0,4291,8128,12.0,61400.0,13.11,2.45,4684.0,25091.0,9.06
340810,시선AI,KOSDAQ,33,-28,-28,-175.0,319,13644,12.0,2540.0,-1.99,2.26,-1274.0,1126.0,3.25
340930,성원에너텍,KOSDAQ,16,-20,-47,-67.0,555,68875,12.0,806.0,-1.74,1.1,-464.0,730.0,0.0
342870,오아,KOSDAQ,254,11,9,-12.0,220,5450,12.0,4055.0,-6.69,0.48,-606.0,8487.0,-0.86
344860,이노진,KOSDAQ,0,0,0,0.0,160,12030,12.0,1333.0,0.0,0.0,0.0,0.0,0.68
347000,센코,KOSDAQ,88,-2,15,12.0,635,37810,12.0,1715.0,12.16,1.1,141.0,1553.0,-0.41
347700,스피어,KOSDAQ,451,7,418,47.0,9093,51551,12.0,17130.0,3426.0,11.54,5.0,1484.0,0.23
347740,피엔케이피부임상연구센타,KOSDAQ,62,10,18,5.0,513,30010,12.0,1740.0,11.15,0.62,156.0,2792.0,-0.74
347770,핌스,KOSDAQ,153,-1,0,-13.0,232,22857,12.0,972.0,-2.7,0.48,-360.0,2043.0,-1.52
347850,디앤디파마텍,KOSDAQ,1,-111,-103,-34.0,27960,45837,12.0,59600.0,-108.96,32.64,-547.0,1826.0,0.0
347860,알체라,KOSDAQ,20,-43,-46,-11.0,577,42153,12.0,1561.0,-22.3,2.7,-70.0,578.0,9.47
347890,엠엑스온,KOSDAQ,360,5,19,0.0,728,17013,12.0,4325.0,42.82,0.95,101.0,4551.0,-1.03
348030,모비릭스,KOSDAQ,305,-66,-64,-21.0,278,9603,12.0,3125.0,-2.52,0.51,-1241.0,6075.0,-0.32
348080,큐라티스,KOSDAQ,4,-197,-263,-93.0,39,12827,12.0,1923.0,-3.26,5.45,-589.0,353.0,-1.89
348150,고바이오랩,KOSDAQ,192,-27,-2,-11.0,609,19418,12.0,3280.0,-10.15,1.98,-323.0,1653.0,1.86
348210,넥스틴,KOSDAQ,79,-55,-27,-5.0,3682,10477,12.0,33050.0,-140.64,2.24,-235.0,14724.0,0.0
348340,뉴로메카,KOSDAQ,30,-43,-257,-127.0,3629,12409,12.0,27600.0,-14.81,23.94,-1863.0,1153.0,2.99
348350,위드텍,KOSDAQ,73,-19,25,8.0,945,9978,12.0,9160.0,14.47,0.71,633.0,12943.0,-3.78
348370,엔켐,KOSDAQ,841,-242,-154,-27.0,4331,21910,12.0,18420.0,-5.84,0.86,-3152.0,21543.0,1.49
351320,넥사다이내믹스,KOSDAQ,6,-18,-23,-68.0,292,29698,12.0,930.0,-1.89,1.3,-491.0,715.0,-3.43
351330,이삭엔지니어링,KOSDAQ,141,-25,-30,-24.0,290,8288,12.0,3785.0,-3.64,0.91,-1040.0,4151.0,3.98
351870,차이커뮤니케이션,KOSDAQ,192,-9,-13,0.0,179,11160,12.0,1730.0,16.02,0.36,108.0,4809.0,0.41
352090,스톰테크,KOSDAQ,163,23,27,12.0,944,26872,12.0,3540.0,9.32,1.01,380.0,3491.0,0.28
352480,씨앤씨인터내셔널,KOSDAQ,708,30,65,5.0,2516,13629,12.0,19070.0,14.37,0.73,1327.0,26036.0,5.18
352700,씨앤투스,KOSDAQ,158,-4,22,-5.0,367,26276,12.0,1377.0,-4.67,0.23,-295.0,6095.0,-1.78
352770,셀레스트라,KOSDAQ,0,-3,-1,-36100000.0,136,2592,12.0,5250.0,-1.16,-1.82,-4541.0,-2890.0,0.0
352910,오비고,KOSDAQ,105,-15,-14,-8.0,469,12637,12.0,3745.0,-24.48,1.4,-153.0,2676.0,2.18
352940,인바이오,KOSDAQ,357,14,9,2.0,216,10867,12.0,2010.0,34.07,0.53,59.0,3807.0,-0.25
353190,휴럼,KOSDAQ,230,-2,-4,3.0,224,7875,12.0,2935.0,19.97,0.54,147.0,5419.0,1.21
353590,오토앤,KOSDAQ,111,-13,-15,-29.0,196,12875,12.0,1494.0,-3.71,1.03,-403.0,1444.0,2.33
353810,이지바이오,KOSDAQ,1307,132,157,34.0,2064,33081,12.0,6180.0,7.41,1.91,834.0,3240.0,0.32
354200,엔젠바이오,KOSDAQ,120,-16,-42,-38.0,163,8936,12.0,2435.0,-3.3,0.88,-738.0,2752.0,-5.8
354320,알멕,KOSDAQ,507,28,35,1.0,1613,6391,12.0,25350.0,-123.66,1.08,-205.0,23535.0,2.84
355150,코스텍시스,KOSDAQ,142,-19,-18,-7.0,1348,7797,12.0,16030.0,-69.09,4.89,-232.0,3277.0,-3.43
355390,크라우드웍스,KOSDAQ,28,-22,-29,-140.0,237,15874,12.0,1681.0,-0.93,1.33,-1809.0,1265.0,2.44
355690,에이텀,KOSDAQ,261,-14,-29,-36100000.0,368,9404,12.0,4290.0,-3.4,10.34,-1263.0,415.0,2.63
356680,엑스게이트,KOSDAQ,432,35,41,9.0,2919,28543,12.0,10300.0,73.57,6.62,140.0,1557.0,-0.68
356860,티엘비,KOSDAQ,758,107,110,22.0,3293,9832,12.0,28550.0,32.11,4.82,889.0,5918.0,-1.21
356890,싸이버원,KOSDAQ,73,-2,2,-2.0,254,11953,12.0,2250.0,-22.28,0.67,-101.0,3342.0,1.58
357230,에이치피오,KOSDAQ,633,33,31,7.0,863,41293,12.0,2125.0,10.57,0.58,201.0,3681.0,0.47
357550,석경에이티,KOSDAQ,46,13,18,8.0,1898,5455,12.0,35250.0,50.65,4.35,696.0,8109.0,0.14
357580,아모센스,KOSDAQ,278,5,-3,0.0,624,11789,12.0,5380.0,122.27,1.4,44.0,3833.0,-0.74
357780,솔브레인,KOSDAQ,2638,447,511,8.0,21779,7778,12.0,276000.0,27.15,2.0,10164.0,137853.0,2.22
357880,SKAI,KOSDAQ,32,-17,-56,-131.0,1304,52940,12.0,2235.0,-5.27,8.34,-424.0,268.0,3.47
358570,지아이이노베이션,KOSDAQ,0,-483,-590,-117.0,4432,64516,12.0,7980.0,-7.17,14.7,-1113.0,543.0,5.84
359090,씨엔알리서치,KOSDAQ,148,-10,-11,5.0,218,11494,12.0,1973.0,8.69,0.46,227.0,4300.0,0.82
360070,탑머티리얼,KOSDAQ,81,-27,-6,0.0,632,8192,12.0,8090.0,0.0,0.0,0.0,0.0,-4.03
360350,코셈,KOSDAQ,25,-11,-9,-6.0,392,5437,12.0,6670.0,-58.51,1.89,-114.0,3533.0,-0.74
361390,제노코,KOSDAQ,0,0,0,0.0,1180,9736,12.0,12340.0,0.0,0.0,0.0,0.0,-1.28
361570,알비더블유,KOSDAQ,96,-5,2,-6.0,392,28743,12.0,1390.0,-9.65,0.67,-144.0,2086.0,0.29
361670,삼영에스앤씨,KOSDAQ,31,0,2,-3.0,192,5667,12.0,3370.0,-16.93,0.99,-199.0,3402.0,-0.88
362320,청담글로벌,KOSDAQ,483,26,101,6.0,1005,21151,12.0,4665.0,52.42,1.09,89.0,4268.0,-1.69
362990,드림인사이트,KOSDAQ,49,-2,-1,-1.0,204,16800,12.0,1233.0,-51.38,0.61,-24.0,2021.0,0.41
363250,진시스템,KOSDAQ,3,-16,-16,-86.0,313,8508,12.0,3995.0,-2.35,3.47,-1699.0,1151.0,7.68
363260,모비데이즈,KOSDAQ,96,-2,0,6.0,231,32163,12.0,788.0,8.38,0.63,94.0,1248.0,-3.08
364950,에이아이코리아,KOSDAQ,188,6,33,0.0,313,8296,12.0,4005.0,-41.72,0.58,-96.0,6879.0,0.38
365270,큐라클,KOSDAQ,0,0,0,0.0,1867,22156,12.0,8670.0,0.0,0.0,0.0,0.0,-3.45
365330,에스와이스틸텍,KOSDAQ,175,-6,-7,0.0,712,50171,12.0,1430.0,-28.04,0.75,-51.0,1912.0,0.35
365340,성일하이텍,KOSDAQ,609,0,-246,-57.0,3792,12921,12.0,29650.0,-4.66,2.86,-6364.0,10382.0,-0.5
365590,하이딥,KOSDAQ,0,0,0,0.0,347,36814,12.0,928.0,0.0,0.0,0.0,0.0,0.54
365660,레몬헬스케어,KOSDAQ,0,0,0,0.0,847,13351,12.0,4680.0,0.0,0.0,0.0,0.0,-6.4
365900,브이씨,KOSDAQ,108,-5,-5,-6.0,200,7310,12.0,2620.0,-6.39,0.51,-410.0,5105.0,-4.73
